name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
,4090,594012786,2105,2103,1,13.38,1,30,800,service,7,"LINESTRING (-111.9427263 33.4245203, -111.9426830 33.4244052)",walk;bike,1,0,,
,4091,594012786,2103,2105,1,13.38,1,30,800,service,7,"LINESTRING (-111.9426830 33.4244052, -111.9427263 33.4245203)",walk;bike,1,0,,
,4092,594012787,2105,2106,1,29.01,1,30,800,service,7,"LINESTRING (-111.9427263 33.4245203, -111.9430383 33.4245154)",walk;bike,0,0,,
,4093,594012788,2106,2104,1,12.89,1,30,800,service,7,"LINESTRING (-111.9430383 33.4245154, -111.9430313 33.4243993)",walk;bike,0,0,,
,4094,594012789,2103,845,1,125.44,1,30,800,service,7,"LINESTRING (-111.9426830 33.4244052, -111.9425333 33.4245308, -111.9425451 33.4254846)",walk;bike,1,0,,
,4095,594012789,845,2103,1,125.44,1,30,800,service,7,"LINESTRING (-111.9425451 33.4254846, -111.9425333 33.4245308, -111.9426830 33.4244052)",walk;bike,1,0,,
,4096,594027317,1053,2107,1,25.66,1,30,1000,residential,6,"LINESTRING (-111.9215519 33.4147093, -111.9215403 33.4144781)",walk;bike,1,0,,
,4097,594027317,2107,1053,1,25.66,1,30,1000,residential,6,"LINESTRING (-111.9215403 33.4144781, -111.9215519 33.4147093)",walk;bike,1,0,,
,4098,594027317,2107,2108,1,42.19,1,30,1000,residential,6,"LINESTRING (-111.9215403 33.4144781, -111.9215213 33.4140979)",walk;bike,1,0,,
,4099,594027317,2108,2107,1,42.19,1,30,1000,residential,6,"LINESTRING (-111.9215213 33.4140979, -111.9215403 33.4144781)",walk;bike,1,0,,
,4100,594027317,2108,2109,1,125.83,1,30,1000,residential,6,"LINESTRING (-111.9215213 33.4140979, -111.9210451 33.4141052, -111.9210271 33.4140986, -111.9210046 33.4140479, -111.9210170 33.4136308, -111.9210732 33.4135096, -111.9210834 33.4133922)",walk;bike,1,0,,
,4101,594027317,2109,2108,1,125.83,1,30,1000,residential,6,"LINESTRING (-111.9210834 33.4133922, -111.9210732 33.4135096, -111.9210170 33.4136308, -111.9210046 33.4140479, -111.9210271 33.4140986, -111.9210451 33.4141052, -111.9215213 33.4140979)",walk;bike,1,0,,
,4102,594027319,2109,138,1,56.8,1,30,1000,residential,6,"LINESTRING (-111.9210834 33.4133922, -111.9210845 33.4128799)",walk;bike,1,0,,
,4103,594027319,138,2109,1,56.8,1,30,1000,residential,6,"LINESTRING (-111.9210845 33.4128799, -111.9210834 33.4133922)",walk;bike,1,0,,
,4104,594027320,781,2107,1,19.13,1,30,800,service,7,"LINESTRING (-111.9217460 33.4144752, -111.9215403 33.4144781)",walk;bike,1,0,,
,4105,594027320,2107,781,1,19.13,1,30,800,service,7,"LINESTRING (-111.9215403 33.4144781, -111.9217460 33.4144752)",walk;bike,1,0,,
,4106,594027322,782,2108,1,54.14,1,30,1000,residential,6,"LINESTRING (-111.9217358 33.4137285, -111.9215839 33.4137433, -111.9215653 33.4137789, -111.9215505 33.4139243, -111.9215213 33.4140979)",walk;bike,1,0,,
,4107,594027322,2108,782,1,54.14,1,30,1000,residential,6,"LINESTRING (-111.9215213 33.4140979, -111.9215505 33.4139243, -111.9215653 33.4137789, -111.9215839 33.4137433, -111.9217358 33.4137285)",walk;bike,1,0,,
,4108,594092000,2110,2111,1,4.19,1,30,800,service,7,"LINESTRING (-111.9256813 33.4160687, -111.9256489 33.4160950)",walk;bike,1,0,,
,4109,594092000,2111,2110,1,4.19,1,30,800,service,7,"LINESTRING (-111.9256489 33.4160950, -111.9256813 33.4160687)",walk;bike,1,0,,
,4110,594092002,2111,2112,1,17.13,1,30,800,service,7,"LINESTRING (-111.9256489 33.4160950, -111.9255840 33.4161565, -111.9255830 33.4162289)",walk;bike,1,0,,
,4111,594092002,2112,2111,1,17.13,1,30,800,service,7,"LINESTRING (-111.9255830 33.4162289, -111.9255840 33.4161565, -111.9256489 33.4160950)",walk;bike,1,0,,
,4112,594092006,2113,2114,1,16.2,1,30,800,service,7,"LINESTRING (-111.9255946 33.4164286, -111.9255953 33.4162825)",walk;bike,1,0,,
,4113,594092006,2114,2113,1,16.2,1,30,800,service,7,"LINESTRING (-111.9255953 33.4162825, -111.9255946 33.4164286)",walk;bike,1,0,,
,4114,594092008,349,2113,1,55.69,1,30,800,service,7,"LINESTRING (-111.9257825 33.4168186, -111.9257876 33.4164978, -111.9257773 33.4164871, -111.9256139 33.4164458, -111.9256004 33.4164388, -111.9255946 33.4164286)",walk;bike,1,0,,
,4115,594092008,2113,349,1,55.69,1,30,800,service,7,"LINESTRING (-111.9255946 33.4164286, -111.9256004 33.4164388, -111.9256139 33.4164458, -111.9257773 33.4164871, -111.9257876 33.4164978, -111.9257825 33.4168186)",walk;bike,1,0,,
,4116,594092024,348,2115,1,12.21,1,30,800,service,7,"LINESTRING (-111.9260097 33.4168223, -111.9260483 33.4167170)",walk;bike,1,0,,
,4117,594092024,2115,348,1,12.21,1,30,800,service,7,"LINESTRING (-111.9260483 33.4167170, -111.9260097 33.4168223)",walk;bike,1,0,,
,4118,594092026,1102,1103,1,29.31,1,30,800,service,7,"LINESTRING (-111.9261019 33.4162328, -111.9260613 33.4161842, -111.9258315 33.4161141)",walk;bike,1,0,,
,4119,594092026,1103,1102,1,29.31,1,30,800,service,7,"LINESTRING (-111.9258315 33.4161141, -111.9260613 33.4161842, -111.9261019 33.4162328)",walk;bike,1,0,,
,4120,594092026,1103,2110,1,14.84,1,30,800,service,7,"LINESTRING (-111.9258315 33.4161141, -111.9256813 33.4160687)",walk;bike,1,0,,
,4121,594092026,2110,1103,1,14.84,1,30,800,service,7,"LINESTRING (-111.9256813 33.4160687, -111.9258315 33.4161141)",walk;bike,1,0,,
,4122,594092026,2110,2116,1,14.26,1,30,800,service,7,"LINESTRING (-111.9256813 33.4160687, -111.9255370 33.4160250)",walk;bike,1,0,,
,4123,594092026,2116,2110,1,14.26,1,30,800,service,7,"LINESTRING (-111.9255370 33.4160250, -111.9256813 33.4160687)",walk;bike,1,0,,
,4124,594092028,2027,2117,1,13.58,1,30,800,service,7,"LINESTRING (-111.9254175 33.4167501, -111.9254179 33.4166276)",walk;bike,1,0,,
,4125,594092028,2117,2027,1,13.58,1,30,800,service,7,"LINESTRING (-111.9254179 33.4166276, -111.9254175 33.4167501)",walk;bike,1,0,,
,4126,594092031,2117,2020,1,155.74,1,30,800,service,7,"LINESTRING (-111.9254179 33.4166276, -111.9254144 33.4159898, -111.9253697 33.4158500, -111.9253697 33.4157639, -111.9247305 33.4157608)",walk;bike,1,0,,
,4127,594092031,2020,2117,1,155.74,1,30,800,service,7,"LINESTRING (-111.9247305 33.4157608, -111.9253697 33.4157639, -111.9253697 33.4158500, -111.9254144 33.4159898, -111.9254179 33.4166276)",walk;bike,1,0,,
,4128,594092044,984,2118,1,18.64,1,30,800,service,7,"LINESTRING (-111.9263091 33.4165394, -111.9261086 33.4165399)",walk;bike,1,0,,
,4129,594092044,2118,984,1,18.64,1,30,800,service,7,"LINESTRING (-111.9261086 33.4165399, -111.9263091 33.4165394)",walk;bike,1,0,,
,4130,594099772,1101,2119,1,15.65,1,30,800,service,7,"LINESTRING (-111.9259858 33.4169981, -111.9260167 33.4170267, -111.9260277 33.4170474, -111.9260441 33.4171261)",walk;bike,0,0,,
,4131,594099775,2119,961,1,23.89,1,30,800,service,7,"LINESTRING (-111.9260441 33.4171261, -111.9263010 33.4171287)",walk;bike,1,0,,
,4132,594099775,961,2119,1,23.89,1,30,800,service,7,"LINESTRING (-111.9263010 33.4171287, -111.9260441 33.4171261)",walk;bike,1,0,,
,4133,594099777,2120,1100,1,12.75,1,30,800,service,7,"LINESTRING (-111.9256679 33.4172357, -111.9256490 33.4171218)",walk;bike,1,0,,
,4134,594099777,1100,2120,1,12.75,1,30,800,service,7,"LINESTRING (-111.9256490 33.4171218, -111.9256679 33.4172357)",walk;bike,1,0,,
,4135,594099779,1100,2119,1,36.74,1,30,800,service,7,"LINESTRING (-111.9256490 33.4171218, -111.9260441 33.4171261)",walk;bike,1,0,,
,4136,594099779,2119,1100,1,36.74,1,30,800,service,7,"LINESTRING (-111.9260441 33.4171261, -111.9256490 33.4171218)",walk;bike,1,0,,
,4137,594099781,1115,2120,1,100.03,1,30,800,service,7,"LINESTRING (-111.9260865 33.4177881, -111.9256663 33.4177856, -111.9256679 33.4172357)",walk;bike,1,0,,
,4138,594099781,2120,1115,1,100.03,1,30,800,service,7,"LINESTRING (-111.9256679 33.4172357, -111.9256663 33.4177856, -111.9260865 33.4177881)",walk;bike,1,0,,
,4139,594103603,697,353,1,16.51,1,30,800,service,7,"LINESTRING (-111.9249002 33.4169533, -111.9249009 33.4168044)",walk;bike,1,0,,
,4140,594103603,353,697,1,16.51,1,30,800,service,7,"LINESTRING (-111.9249009 33.4168044, -111.9249002 33.4169533)",walk;bike,1,0,,
,4141,594103604,1116,2121,1,94.15,1,30,800,service,7,"LINESTRING (-111.9253289 33.4169521, -111.9253200 33.4178013)",walk;bike,1,0,,
,4142,594103604,2121,1116,1,94.15,1,30,800,service,7,"LINESTRING (-111.9253200 33.4178013, -111.9253289 33.4169521)",walk;bike,1,0,,
,4143,594118264,2122,2123,1,53.34,1,30,800,service,7,"LINESTRING (-111.9243782 33.4180541, -111.9245692 33.4176004)",walk;bike,1,0,,
,4144,594118264,2123,2122,1,53.34,1,30,800,service,7,"LINESTRING (-111.9245692 33.4176004, -111.9243782 33.4180541)",walk;bike,1,0,,
,4145,594118265,2124,2125,1,21.38,1,5,800,footway,9,"LINESTRING (-111.9238436 33.4177982, -111.9239140 33.4176310, -111.9239125 33.4176155)",walk,0,0,,
,4146,594118265,2125,2126,1,10.13,1,5,800,footway,9,"LINESTRING (-111.9239125 33.4176155, -111.9238821 33.4175851, -111.9238381 33.4175489)",walk,0,0,,
,4147,594118265,2126,2127,1,20.06,1,5,800,footway,9,"LINESTRING (-111.9238381 33.4175489, -111.9237705 33.4174969, -111.9237051 33.4174367, -111.9237097 33.4174145)",walk,0,0,,
,4148,594118265,2127,2128,1,80.32,1,5,800,footway,9,"LINESTRING (-111.9237097 33.4174145, -111.9236709 33.4173549, -111.9231680 33.4169446, -111.9231506 33.4169225, -111.9231048 33.4169064)",walk,0,0,,
,4149,594118266,2129,2130,1,6.15,1,5,800,footway,9,"LINESTRING (-111.9240093 33.4174677, -111.9239839 33.4174849, -111.9239756 33.4175001, -111.9239725 33.4175112)",walk,0,0,,
,4150,594118266,2130,2125,1,13.55,1,5,800,footway,9,"LINESTRING (-111.9239725 33.4175112, -111.9239581 33.4175622, -111.9239421 33.4175996, -111.9239285 33.4176104, -111.9239125 33.4176155)",walk,0,0,,
,4151,594118267,2130,2131,1,9.83,1,5,800,footway,9,"LINESTRING (-111.9239725 33.4175112, -111.9239459 33.4175236, -111.9239178 33.4175236, -111.9238707 33.4175210)",walk,0,0,,
,4152,594118267,2131,2126,1,4.44,1,5,800,footway,9,"LINESTRING (-111.9238707 33.4175210, -111.9238555 33.4175280, -111.9238381 33.4175489)",walk,0,0,,
,4153,594118268,2131,2127,1,19.13,1,5,800,footway,9,"LINESTRING (-111.9238707 33.4175210, -111.9238198 33.4174919, -111.9237575 33.4174462, -111.9237264 33.4174221, -111.9237097 33.4174145)",walk,0,0,,
,4154,594118270,331,2132,1,7.56,1,30,800,service,7,"LINESTRING (-111.9239316 33.4180199, -111.9239973 33.4179797)",walk;bike,1,0,,
,4155,594118270,2132,331,1,7.56,1,30,800,service,7,"LINESTRING (-111.9239973 33.4179797, -111.9239316 33.4180199)",walk;bike,1,0,,
,4156,594118271,2132,2133,1,58.12,1,30,800,service,7,"LINESTRING (-111.9239973 33.4179797, -111.9240688 33.4179363, -111.9242455 33.4175112)",walk;bike,1,0,,
,4157,594118271,2133,2132,1,58.12,1,30,800,service,7,"LINESTRING (-111.9242455 33.4175112, -111.9240688 33.4179363, -111.9239973 33.4179797)",walk;bike,1,0,,
,4158,594118272,2134,355,1,88.79,1,30,800,service,7,"LINESTRING (-111.9241340 33.4174805, -111.9241106 33.4174626, -111.9240984 33.4174312, -111.9240963 33.4173929, -111.9241055 33.4173503, -111.9244510 33.4169650, -111.9244918 33.4169088, -111.9244999 33.4168833, -111.9245051 33.4167980)",walk;bike,1,0,,
,4159,594118272,355,2134,1,88.79,1,30,800,service,7,"LINESTRING (-111.9245051 33.4167980, -111.9244999 33.4168833, -111.9244918 33.4169088, -111.9244510 33.4169650, -111.9241055 33.4173503, -111.9240963 33.4173929, -111.9240984 33.4174312, -111.9241106 33.4174626, -111.9241340 33.4174805)",walk;bike,1,0,,
,4160,594118273,2123,2133,1,31.68,1,30,800,service,7,"LINESTRING (-111.9245692 33.4176004, -111.9242455 33.4175112)",walk;bike,1,0,,
,4161,594118273,2133,2123,1,31.68,1,30,800,service,7,"LINESTRING (-111.9242455 33.4175112, -111.9245692 33.4176004)",walk;bike,1,0,,
,4162,594118273,2133,2134,1,10.91,1,30,800,service,7,"LINESTRING (-111.9242455 33.4175112, -111.9241340 33.4174805)",walk;bike,1,0,,
,4163,594118273,2134,2133,1,10.91,1,30,800,service,7,"LINESTRING (-111.9241340 33.4174805, -111.9242455 33.4175112)",walk;bike,1,0,,
,4164,594875418,1442,1446,1,136.36,1,30,800,service,7,"LINESTRING (-111.9331958 33.4280667, -111.9328416 33.4280157, -111.9327614 33.4280037, -111.9327135 33.4279469, -111.9327347 33.4278560, -111.9328021 33.4278027, -111.9328846 33.4277994, -111.9330861 33.4278133, -111.9331841 33.4278084, -111.9332520 33.4277547, -111.9332954 33.4277204, -111.9331996 33.4275694)",walk;bike,1,0,,
,4165,594875418,1446,1442,1,136.36,1,30,800,service,7,"LINESTRING (-111.9331996 33.4275694, -111.9332954 33.4277204, -111.9332520 33.4277547, -111.9331841 33.4278084, -111.9330861 33.4278133, -111.9328846 33.4277994, -111.9328021 33.4278027, -111.9327347 33.4278560, -111.9327135 33.4279469, -111.9327614 33.4280037, -111.9328416 33.4280157, -111.9331958 33.4280667)",walk;bike,1,0,,
,4166,594875420,2135,2136,1,77.84,1,30,800,service,7,"LINESTRING (-111.9326024 33.4281540, -111.9325655 33.4279911, -111.9326612 33.4276856, -111.9326550 33.4274652)",walk;bike,1,0,,
,4167,594875420,2136,2135,1,77.84,1,30,800,service,7,"LINESTRING (-111.9326550 33.4274652, -111.9326612 33.4276856, -111.9325655 33.4279911, -111.9326024 33.4281540)",walk;bike,1,0,,
,4168,594964990,2012,2137,1,40.88,1,30,800,service,7,"LINESTRING (-111.9251690 33.4143185, -111.9250826 33.4143215, -111.9250789 33.4140253)",walk;bike,1,0,,
,4169,594964990,2137,2012,1,40.88,1,30,800,service,7,"LINESTRING (-111.9250789 33.4140253, -111.9250826 33.4143215, -111.9251690 33.4143185)",walk;bike,1,0,,
,4170,596385755,2138,2139,1,50.36,1,30,800,service,7,"LINESTRING (-111.9192693 33.4139548, -111.9189000 33.4136225)",walk;bike,1,0,,
,4171,596385755,2139,2138,1,50.36,1,30,800,service,7,"LINESTRING (-111.9189000 33.4136225, -111.9192693 33.4139548)",walk;bike,1,0,,
,4172,596500198,1577,1576,1,78.99,1,30,800,service,7,"LINESTRING (-111.9300658 33.4175182, -111.9301125 33.4175253, -111.9301466 33.4175401, -111.9301721 33.4175762, -111.9301707 33.4180708, -111.9301579 33.4180921, -111.9301196 33.4181193, -111.9300747 33.4181245)",walk;bike,1,0,,
,4173,596500198,1576,1577,1,78.99,1,30,800,service,7,"LINESTRING (-111.9300747 33.4181245, -111.9301196 33.4181193, -111.9301579 33.4180921, -111.9301707 33.4180708, -111.9301721 33.4175762, -111.9301466 33.4175401, -111.9301125 33.4175253, -111.9300658 33.4175182)",walk;bike,1,0,,
Leonard Monti Trail,4174,596517102,692,2140,1,160.99,1,5,800,footway,9,"LINESTRING (-111.9363218 33.4276973, -111.9361943 33.4277602, -111.9361427 33.4277518, -111.9358854 33.4277779, -111.9356487 33.4277963, -111.9354943 33.4278393, -111.9353483 33.4278608, -111.9353483 33.4279181, -111.9354599 33.4280041, -111.9355629 33.4280900, -111.9356659 33.4281617, -111.9357346 33.4282261, -111.9358547 33.4282405)",walk,0,0,,
,4175,596517103,2141,1614,1,34.33,1,5,800,footway,9,"LINESTRING (-111.9388858 33.4283000, -111.9388787 33.4282140, -111.9387996 33.4280649, -111.9387551 33.4280176)",walk,0,0,,
,4176,596517103,1614,1613,1,36.39,1,5,800,footway,9,"LINESTRING (-111.9387551 33.4280176, -111.9386016 33.4278542, -111.9385170 33.4277571)",walk,0,0,,
,4177,596517103,1613,391,1,149.92,1,5,800,footway,9,"LINESTRING (-111.9385170 33.4277571, -111.9384643 33.4276966, -111.9380700 33.4274560, -111.9376575 33.4273098, -111.9373828 33.4271880, -111.9372508 33.4271826, -111.9371119 33.4271478)",walk,0,0,,
,4178,597189238,2142,2143,1,107.94,1,30,800,service,7,"LINESTRING (-111.9190885 33.4184071, -111.9190762 33.4176970, -111.9190724 33.4174336)",walk;bike,1,0,,
,4179,597189238,2143,2142,1,107.94,1,30,800,service,7,"LINESTRING (-111.9190724 33.4174336, -111.9190762 33.4176970, -111.9190885 33.4184071)",walk;bike,1,0,,
,4180,597189239,2080,2144,1,62.24,1,30,800,service,7,"LINESTRING (-111.9192030 33.4178460, -111.9191918 33.4184073)",walk;bike,1,0,,
,4181,597189239,2144,2080,1,62.24,1,30,800,service,7,"LINESTRING (-111.9191918 33.4184073, -111.9192030 33.4178460)",walk;bike,1,0,,
,4182,597245394,916,1807,1,12.55,1,30,800,service,7,"LINESTRING (-111.9238397 33.4220263, -111.9238415 33.4221395)",walk;bike,1,0,,
,4183,597245394,1807,916,1,12.55,1,30,800,service,7,"LINESTRING (-111.9238415 33.4221395, -111.9238397 33.4220263)",walk;bike,1,0,,
,4184,597245394,1807,2145,1,33.16,1,30,800,service,7,"LINESTRING (-111.9238415 33.4221395, -111.9238436 33.4222744, -111.9240156 33.4223529)",walk;bike,1,0,,
,4185,597245394,2145,1807,1,33.16,1,30,800,service,7,"LINESTRING (-111.9240156 33.4223529, -111.9238436 33.4222744, -111.9238415 33.4221395)",walk;bike,1,0,,
,4186,597245397,2145,2146,1,48.18,1,30,800,service,7,"LINESTRING (-111.9240156 33.4223529, -111.9240139 33.4226061, -111.9237976 33.4226089)",walk;bike,1,0,,
,4187,597245397,2146,2145,1,48.18,1,30,800,service,7,"LINESTRING (-111.9237976 33.4226089, -111.9240139 33.4226061, -111.9240156 33.4223529)",walk;bike,1,0,,
,4188,597245400,396,2147,1,27.04,1,30,800,service,7,"LINESTRING (-111.9228968 33.4224269, -111.9231877 33.4224269)",walk;bike,1,0,,
,4189,597245400,2147,396,1,27.04,1,30,800,service,7,"LINESTRING (-111.9231877 33.4224269, -111.9228968 33.4224269)",walk;bike,1,0,,
,4190,597245400,2147,2148,1,30.96,1,30,800,service,7,"LINESTRING (-111.9231877 33.4224269, -111.9231839 33.4227061)",walk;bike,1,0,,
,4191,597245400,2148,2147,1,30.96,1,30,800,service,7,"LINESTRING (-111.9231839 33.4227061, -111.9231877 33.4224269)",walk;bike,1,0,,
,4192,597245400,2148,2149,1,45.88,1,30,800,service,7,"LINESTRING (-111.9231839 33.4227061, -111.9236774 33.4227103)",walk;bike,1,0,,
,4193,597245400,2149,2148,1,45.88,1,30,800,service,7,"LINESTRING (-111.9236774 33.4227103, -111.9231839 33.4227061)",walk;bike,1,0,,
,4194,597245402,2147,2150,1,13.66,1,30,800,service,7,"LINESTRING (-111.9231877 33.4224269, -111.9231903 33.4223037)",walk;bike,1,0,,
,4195,597245402,2150,2147,1,13.66,1,30,800,service,7,"LINESTRING (-111.9231903 33.4223037, -111.9231877 33.4224269)",walk;bike,1,0,,
East 14th Street,4196,597596575,90,2151,1,200.41,1,30,1000,residential,6,"LINESTRING (-111.9349328 33.4135475, -111.9348369 33.4135485, -111.9327775 33.4135705)",walk;bike,1,0,,
East 14th Street,4197,597596575,2151,90,1,200.41,1,30,1000,residential,6,"LINESTRING (-111.9327775 33.4135705, -111.9348369 33.4135485, -111.9349328 33.4135475)",walk;bike,1,0,,
East 14th Street,4198,597596575,2151,385,1,192.9,1,30,1000,residential,6,"LINESTRING (-111.9327775 33.4135705, -111.9307814 33.4135850, -111.9307043 33.4135726)",walk;bike,1,0,,
East 14th Street,4199,597596575,385,2151,1,192.9,1,30,1000,residential,6,"LINESTRING (-111.9307043 33.4135726, -111.9307814 33.4135850, -111.9327775 33.4135705)",walk;bike,1,0,,
South College Avenue,4200,597596576,90,820,1,58.41,1,40,1200,tertiary,5,"LINESTRING (-111.9349328 33.4135475, -111.9349354 33.4130207)",walk;bike,1,0,,
South College Avenue,4201,597596576,820,90,1,58.41,1,40,1200,tertiary,5,"LINESTRING (-111.9349354 33.4130207, -111.9349328 33.4135475)",walk;bike,1,0,,
South College Avenue,4202,597596576,820,825,1,8.42,1,40,1200,tertiary,5,"LINESTRING (-111.9349354 33.4130207, -111.9349327 33.4129448)",walk;bike,1,0,,
South College Avenue,4203,597596576,825,820,1,8.42,1,40,1200,tertiary,5,"LINESTRING (-111.9349327 33.4129448, -111.9349354 33.4130207)",walk;bike,1,0,,
South College Avenue,4204,597596576,825,2152,1,49.31,1,40,1200,tertiary,5,"LINESTRING (-111.9349327 33.4129448, -111.9349313 33.4125000)",walk;bike,1,0,,
South College Avenue,4205,597596576,2152,825,1,49.31,1,40,1200,tertiary,5,"LINESTRING (-111.9349313 33.4125000, -111.9349327 33.4129448)",walk;bike,1,0,,
,4206,597951678,728,2153,1,36.24,1,30,800,service,7,"LINESTRING (-111.9415120 33.4273775, -111.9415105 33.4270506)",walk;bike,1,0,,
,4207,597951678,2153,728,1,36.24,1,30,800,service,7,"LINESTRING (-111.9415105 33.4270506, -111.9415120 33.4273775)",walk;bike,1,0,,
,4208,597951679,1626,721,1,27.14,1,30,800,service,7,"LINESTRING (-111.9430696 33.4263021, -111.9433615 33.4263002)",walk;bike,1,0,,
,4209,597951679,721,1626,1,27.14,1,30,800,service,7,"LINESTRING (-111.9433615 33.4263002, -111.9430696 33.4263021)",walk;bike,1,0,,
,4210,597951680,1625,722,1,25.63,1,30,800,service,7,"LINESTRING (-111.9430696 33.4265659, -111.9433453 33.4265671)",walk;bike,1,0,,
,4211,597951680,722,1625,1,25.63,1,30,800,service,7,"LINESTRING (-111.9433453 33.4265671, -111.9430696 33.4265659)",walk;bike,1,0,,
,4212,598434026,1153,1154,1,75.85,1,30,800,service,7,"LINESTRING (-111.9239287 33.4230605, -111.9231128 33.4230554)",walk;bike,1,0,,
,4213,598434026,1154,1153,1,75.85,1,30,800,service,7,"LINESTRING (-111.9231128 33.4230554, -111.9239287 33.4230605)",walk;bike,1,0,,
,4214,598434026,1154,398,1,20.02,1,30,800,service,7,"LINESTRING (-111.9231128 33.4230554, -111.9228975 33.4230536)",walk;bike,1,0,,
,4215,598434026,398,1154,1,20.02,1,30,800,service,7,"LINESTRING (-111.9228975 33.4230536, -111.9231128 33.4230554)",walk;bike,1,0,,
,4216,598434028,1669,964,1,7.6,1,5,800,footway,9,"LINESTRING (-111.9264897 33.4221498, -111.9264080 33.4221502)",walk,0,0,,
,4217,598434028,964,995,1,15.65,1,5,800,footway,9,"LINESTRING (-111.9264080 33.4221502, -111.9262405 33.4221644)",walk,0,0,,
,4218,598434028,995,1679,1,11.74,1,5,800,footway,9,"LINESTRING (-111.9262405 33.4221644, -111.9261162 33.4221830)",walk,0,0,,
,4219,598434028,1679,930,1,16.81,1,5,800,footway,9,"LINESTRING (-111.9261162 33.4221830, -111.9261176 33.4220314)",walk,0,0,,
,4220,598434028,930,979,1,27.93,1,5,800,footway,9,"LINESTRING (-111.9261176 33.4220314, -111.9261211 33.4218802, -111.9262412 33.4218810)",walk,0,0,,
,4221,598434028,979,991,1,15.43,1,5,800,footway,9,"LINESTRING (-111.9262412 33.4218810, -111.9264070 33.4218739)",walk,0,0,,
,4222,598434028,991,1507,1,7.14,1,5,800,footway,9,"LINESTRING (-111.9264070 33.4218739, -111.9264838 33.4218733)",walk,0,0,,
,4223,599170514,2148,397,1,26.75,1,30,800,service,7,"LINESTRING (-111.9231839 33.4227061, -111.9228971 33.4227260)",walk;bike,1,0,,
,4224,599170514,397,2148,1,26.75,1,30,800,service,7,"LINESTRING (-111.9228971 33.4227260, -111.9231839 33.4227061)",walk;bike,1,0,,
,4225,600094077,2154,2155,1,32.52,1,30,800,service,7,"LINESTRING (-111.9440000 33.4162134, -111.9437400 33.4162192, -111.9437371 33.4162943)",walk;bike,1,0,,
,4226,600094077,2155,2154,1,32.52,1,30,800,service,7,"LINESTRING (-111.9437371 33.4162943, -111.9437400 33.4162192, -111.9440000 33.4162134)",walk;bike,1,0,,
,4227,600094079,2156,2157,1,27.17,1,30,800,service,7,"LINESTRING (-111.9440000 33.4165447, -111.9437636 33.4165417, -111.9437607 33.4165884)",walk;bike,1,0,,
,4228,600094079,2157,2156,1,27.17,1,30,800,service,7,"LINESTRING (-111.9437607 33.4165884, -111.9437636 33.4165417, -111.9440000 33.4165447)",walk;bike,1,0,,
,4229,600096923,934,1970,1,10.07,1,30,800,service,7,"LINESTRING (-111.9393949 33.4219819, -111.9393949 33.4220727)",walk;bike,1,0,,
,4230,600096923,1970,934,1,10.07,1,30,800,service,7,"LINESTRING (-111.9393949 33.4220727, -111.9393949 33.4219819)",walk;bike,1,0,,
,4231,600096923,1970,2158,1,32.06,1,30,800,service,7,"LINESTRING (-111.9393949 33.4220727, -111.9393945 33.4223619)",walk;bike,1,0,,
,4232,600096923,2158,1970,1,32.06,1,30,800,service,7,"LINESTRING (-111.9393945 33.4223619, -111.9393949 33.4220727)",walk;bike,1,0,,
,4233,600096923,2158,2159,1,6.07,1,30,800,service,7,"LINESTRING (-111.9393945 33.4223619, -111.9393956 33.4224026, -111.9393960 33.4224166)",walk;bike,1,0,,
,4234,600096923,2159,2158,1,6.07,1,30,800,service,7,"LINESTRING (-111.9393960 33.4224166, -111.9393956 33.4224026, -111.9393945 33.4223619)",walk;bike,1,0,,
,4235,600096923,2159,2160,1,18.43,1,30,800,service,7,"LINESTRING (-111.9393960 33.4224166, -111.9393987 33.4225162, -111.9393987 33.4225828)",walk;bike,1,0,,
,4236,600096923,2160,2159,1,18.43,1,30,800,service,7,"LINESTRING (-111.9393987 33.4225828, -111.9393987 33.4225162, -111.9393960 33.4224166)",walk;bike,1,0,,
,4237,600096923,2160,1966,1,55.06,1,30,800,service,7,"LINESTRING (-111.9393987 33.4225828, -111.9393987 33.4226349, -111.9393987 33.4227175, -111.9393987 33.4227537, -111.9394050 33.4228973, -111.9394069 33.4230793)",walk;bike,1,0,,
,4238,600096923,1966,2160,1,55.06,1,30,800,service,7,"LINESTRING (-111.9394069 33.4230793, -111.9394050 33.4228973, -111.9393987 33.4227537, -111.9393987 33.4227175, -111.9393987 33.4226349, -111.9393987 33.4225828)",walk;bike,1,0,,
,4239,600096923,1966,189,1,12.2,1,30,800,service,7,"LINESTRING (-111.9394069 33.4230793, -111.9394081 33.4231893)",walk;bike,1,0,,
,4240,600096923,189,1966,1,12.2,1,30,800,service,7,"LINESTRING (-111.9394081 33.4231893, -111.9394069 33.4230793)",walk;bike,1,0,,
,4241,608164670,994,2161,1,19.09,1,30,800,service,7,"LINESTRING (-111.9262393 33.4213576, -111.9260340 33.4213604)",walk;bike,1,0,,
,4242,608164670,2161,994,1,19.09,1,30,800,service,7,"LINESTRING (-111.9260340 33.4213604, -111.9262393 33.4213576)",walk;bike,1,0,,
