mvmt_id,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,lanes,mvmt_txt_id,geometry,node_id,osm_node_id,name,ib_osm_node_id,ob_osm_node_id,type,penalty,capacity,ctrl_type,volume,free_speed,allowed_uses,,
160,509,2,2,157,1,1,1,NBR,"LINESTRING (-111.929449 33.416582, -111.929318 33.416644)",40,41654675,,317327702,41573980,right,,,,,,auto;walk;bike,,
161,509,1,1,438,1,1,1,NBL,"LINESTRING (-111.929449 33.416582, -111.929490 33.416640)",40,41654675,,317327702,4716137951,left,,,,,,auto;walk;bike,,
162,509,1,1,566,1,1,1,NBU,"LINESTRING (-111.929449 33.416582, -111.929478 33.416607)",40,41654675,,317327702,5806210751,uturn,,,,,,auto;walk;bike,,
163,51,1,1,64,1,1,1,WBR,"LINESTRING (-111.936985 33.413531, -111.937071 33.413603)",41,41830283,,41830285,316880529,right,,,,,,auto;walk;bike,,
164,51,1,1,473,1,1,1,WBT,"LINESTRING (-111.936985 33.413531, -111.937157 33.413530)",41,41830283,,41830285,41662602,thru,,,,,,auto;walk;bike,,
165,65,1,1,50,1,1,1,SBL,"LINESTRING (-111.937071 33.413603, -111.936985 33.413531)",41,41830283,,316880529,41830285,left,,,,,,auto;walk;bike,,
166,65,1,1,473,1,1,1,SBR,"LINESTRING (-111.937071 33.413603, -111.937157 33.413530)",41,41830283,,316880529,41662602,right,,,,,,auto;walk;bike,,
167,472,1,1,50,1,1,1,EBT,"LINESTRING (-111.937157 33.413530, -111.936985 33.413531)",41,41830283,,41662602,41830285,thru,,,,,,auto;walk;bike,,
168,472,1,1,64,1,1,1,EBL,"LINESTRING (-111.937157 33.413530, -111.937071 33.413603)",41,41830283,,41662602,316880529,left,,,,,,auto;walk;bike,,
169,50,1,1,143,1,1,1,EBL,"LINESTRING (-111.935019 33.413547, -111.934934 33.413620)",42,41830285,,41830283,5200239622,left,,,,,,auto;walk;bike,,
170,50,1,1,560,1,1,1,EBT,"LINESTRING (-111.935019 33.413547, -111.934847 33.413548)",42,41830285,,41830283,41830286,thru,,,,,,auto;walk;bike,,
171,50,1,1,564,1,1,1,EBR,"LINESTRING (-111.935019 33.413547, -111.934933 33.413475)",42,41830285,,41830283,,right,,,,,,auto;walk;bike,,
172,142,1,1,51,1,1,1,SBR,"LINESTRING (-111.934934 33.413620, -111.935019 33.413547)",42,41830285,,5200239622,41830283,right,,,,,,auto;walk;bike,,
173,142,1,1,560,1,1,1,SBL,"LINESTRING (-111.934934 33.413620, -111.934847 33.413548)",42,41830285,,5200239622,41830286,left,,,,,,auto;walk;bike,,
174,142,1,1,564,1,1,1,SBT,"LINESTRING (-111.934934 33.413620, -111.934933 33.413475)",42,41830285,,5200239622,,thru,,,,,,auto;walk;bike,,
175,561,1,1,51,1,1,1,WBT,"LINESTRING (-111.934847 33.413548, -111.935019 33.413547)",42,41830285,,41830286,41830283,thru,,,,,,auto;walk;bike,,
176,561,1,1,143,1,1,1,WBR,"LINESTRING (-111.934847 33.413548, -111.934934 33.413620)",42,41830285,,41830286,5200239622,right,,,,,,auto;walk;bike,,
177,561,1,1,564,1,1,1,WBL,"LINESTRING (-111.934847 33.413548, -111.934933 33.413475)",42,41830285,,41830286,,left,,,,,,auto;walk;bike,,
178,565,1,1,51,1,1,1,NBL,"LINESTRING (-111.934933 33.413475, -111.935019 33.413547)",42,41830285,,,41830283,left,,,,,,auto;walk;bike,,
179,565,1,1,143,1,1,1,NBT,"LINESTRING (-111.934933 33.413475, -111.934934 33.413620)",42,41830285,,,5200239622,thru,,,,,,auto;walk;bike,,
180,565,1,1,560,1,1,1,NBR,"LINESTRING (-111.934933 33.413475, -111.934847 33.413548)",42,41830285,,,41830286,right,,,,,,auto;walk;bike,,
181,53,1,1,81,1,1,1,NBL,"LINESTRING (-111.919406 33.412798, -111.919492 33.412870)",43,41851100,,,41853706,left,,,,,,auto;walk;bike,,
182,53,1,1,82,1,1,1,NBR,"LINESTRING (-111.919406 33.412798, -111.919320 33.412871)",43,41851100,,,,right,,,,,,auto;walk;bike,,
183,80,1,1,52,1,1,1,EBR,"LINESTRING (-111.919492 33.412870, -111.919406 33.412798)",43,41851100,,41853706,,right,,,,,,auto;walk;bike,,
184,80,1,1,82,1,1,1,EBT,"LINESTRING (-111.919492 33.412870, -111.919320 33.412871)",43,41851100,,41853706,,thru,,,,,,auto;walk;bike,,
185,83,1,1,52,1,1,1,WBL,"LINESTRING (-111.919320 33.412871, -111.919406 33.412798)",43,41851100,,,,left,,,,,,auto;walk;bike,,
186,83,1,1,81,1,1,1,WBT,"LINESTRING (-111.919320 33.412871, -111.919492 33.412870)",43,41851100,,,41853706,thru,,,,,,auto;walk;bike,,
187,55,1,1,79,1,1,1,NBL,"LINESTRING (-111.920314 33.412805, -111.920401 33.412881)",45,41853706,,,41606183,left,,,,,,auto;walk;bike,,
188,55,1,1,80,1,1,1,NBR,"LINESTRING (-111.920314 33.412805, -111.920229 33.412876)",45,41853706,,,41851100,right,,,,,,auto;walk;bike,,
189,78,1,1,54,1,1,1,EBR,"LINESTRING (-111.920401 33.412881, -111.920314 33.412805)",45,41853706,,41606183,,right,,,,,,auto;walk;bike,,
190,78,1,1,80,1,1,1,EBT,"LINESTRING (-111.920401 33.412881, -111.920229 33.412876)",45,41853706,,41606183,41851100,thru,,,,,,auto;walk;bike,,
191,81,1,1,54,1,1,1,WBL,"LINESTRING (-111.920229 33.412876, -111.920314 33.412805)",45,41853706,,41851100,,left,,,,,,auto;walk;bike,,
192,81,1,1,79,1,1,1,WBT,"LINESTRING (-111.920229 33.412876, -111.920401 33.412881)",45,41853706,,41851100,41606183,thru,,,,,,auto;walk;bike,,
193,57,1,1,69,1,1,1,NBL,"LINESTRING (-111.922591 33.412822, -111.922678 33.412894)",47,41855562,,,41966652,left,,,,,,auto;walk;bike,,
194,57,1,1,70,1,1,1,NBR,"LINESTRING (-111.922591 33.412822, -111.922505 33.412895)",47,41855562,,,41708464,right,,,,,,auto;walk;bike,,
195,68,1,1,56,1,1,1,EBR,"LINESTRING (-111.922678 33.412894, -111.922591 33.412822)",47,41855562,,41966652,,right,,,,,,auto;walk;bike,,
196,68,1,1,70,1,1,1,EBT,"LINESTRING (-111.922678 33.412894, -111.922505 33.412895)",47,41855562,,41966652,41708464,thru,,,,,,auto;walk;bike,,
197,71,1,1,56,1,1,1,WBL,"LINESTRING (-111.922505 33.412895, -111.922591 33.412822)",47,41855562,,41708464,,left,,,,,,auto;walk;bike,,
198,71,1,1,69,1,1,1,WBT,"LINESTRING (-111.922505 33.412895, -111.922678 33.412894)",47,41855562,,41708464,41966652,thru,,,,,,auto;walk;bike,,
199,59,1,1,414,1,1,1,WBR,"LINESTRING (-111.926154 33.420959, -111.926238 33.421048)",49,41573985,,,4347879981,right,,,,,,auto;walk;bike,,
200,413,3,3,58,1,1,1,NBR,"LINESTRING (-111.926237 33.420904, -111.926154 33.420959)",49,41573985,,2300341851,,right,,,,,,auto;walk;bike,,
201,413,1,2,414,1,2,2,NBT,"LINESTRING (-111.926237 33.420904, -111.926238 33.421048)",49,41573985,,2300341851,4347879981,thru,,,,,,auto;walk;bike,,
202,61,1,1,596,1,1,1,NBT,"LINESTRING (-111.936654 33.417411, -111.936655 33.417555)",51,5333539971,,5333539972,5333560369,thru,,,,,,auto;walk;bike,,
203,203,1,1,60,1,1,1,EBR,"LINESTRING (-111.936741 33.417482, -111.936654 33.417411)",51,5333539971,,2625359002,5333539972,right,,,,,,auto;walk;bike,,
204,203,1,1,596,1,1,1,EBL,"LINESTRING (-111.936741 33.417482, -111.936655 33.417555)",51,5333539971,,2625359002,5333560369,left,,,,,,auto;walk;bike,,
205,595,1,1,60,1,1,1,SBT,"LINESTRING (-111.936655 33.417555, -111.936654 33.417411)",51,5333539971,,5333560369,5333539972,thru,,,,,,auto;walk;bike,,
206,60,1,1,62,1,1,1,SBT,"LINESTRING (-111.936629 33.416278, -111.936626 33.416134)",52,5333539972,,5333539971,330683946_41624261,thru,,,,,,auto;walk;bike,,
207,60,1,1,105,1,1,1,SBR,"LINESTRING (-111.936629 33.416278, -111.936713 33.416210)",52,5333539972,,5333539971,1698683701,right,,,,,,auto;walk;bike,,
208,60,1,1,179,1,1,1,SBL,"LINESTRING (-111.936629 33.416278, -111.936542 33.416201)",52,5333539972,,5333539971,5200239624,left,,,,,,auto;walk;bike,,
209,63,1,1,61,1,1,1,NBT,"LINESTRING (-111.936626 33.416134, -111.936629 33.416278)",52,5333539972,,330683946_41624261,5333539971,thru,,,,,,auto;walk;bike,,
210,63,1,1,105,1,1,1,NBL,"LINESTRING (-111.936626 33.416134, -111.936713 33.416210)",52,5333539972,,330683946_41624261,1698683701,left,,,,,,auto;walk;bike,,
211,63,1,1,179,1,1,1,NBR,"LINESTRING (-111.936626 33.416134, -111.936542 33.416201)",52,5333539972,,330683946_41624261,5200239624,right,,,,,,auto;walk;bike,,
212,104,1,1,61,1,1,1,EBL,"LINESTRING (-111.936713 33.416210, -111.936629 33.416278)",52,5333539972,,1698683701,5333539971,left,,,,,,auto;walk;bike,,
213,104,1,1,62,1,1,1,EBR,"LINESTRING (-111.936713 33.416210, -111.936626 33.416134)",52,5333539972,,1698683701,330683946_41624261,right,,,,,,auto;walk;bike,,
214,104,1,1,179,1,1,1,EBT,"LINESTRING (-111.936713 33.416210, -111.936542 33.416201)",52,5333539972,,1698683701,5200239624,thru,,,,,,auto;walk;bike,,
215,180,1,1,61,1,1,1,WBR,"LINESTRING (-111.936542 33.416201, -111.936629 33.416278)",52,5333539972,,5200239624,5333539971,right,,,,,,auto;walk;bike,,
216,180,1,1,62,1,1,1,WBL,"LINESTRING (-111.936542 33.416201, -111.936626 33.416134)",52,5333539972,,5200239624,330683946_41624261,left,,,,,,auto;walk;bike,,
217,180,1,1,105,1,1,1,WBT,"LINESTRING (-111.936542 33.416201, -111.936713 33.416210)",52,5333539972,,5200239624,1698683701,thru,,,,,,auto;walk;bike,,
218,64,1,1,238,1,1,1,NBL,"LINESTRING (-111.937093 33.414453, -111.937183 33.414524)",54,316880529,,41830283,3983483484,left,,,,,,auto;walk;bike,,
219,239,1,1,65,1,1,1,EBR,"LINESTRING (-111.937183 33.414524, -111.937093 33.414453)",54,316880529,,3983483484,41830283,right,,,,,,auto;walk;bike,,
220,67,1,1,419,1,1,1,WBL,"LINESTRING (-111.926211 33.412883, -111.926295 33.412810)",55,41573974,,41966652,,left,,,,,,auto;walk;bike,,
221,67,1,1,420,3,3,1,WBR,"LINESTRING (-111.926211 33.412883, -111.926299 33.412955)",55,41573974,,41966652,4347900944,right,,,,,,auto;walk;bike,,
222,418,4,4,66,1,1,1,NBR,"LINESTRING (-111.926295 33.412810, -111.926211 33.412883)",55,41573974,,,41966652,right,,,,,,auto;walk;bike,,
223,418,1,3,420,1,3,3,NBT,"LINESTRING (-111.926295 33.412810, -111.926299 33.412955)",55,41573974,,,4347900944,thru,,,,,,auto;walk;bike,,
224,421,1,1,66,1,1,1,SBL,"LINESTRING (-111.926299 33.412955, -111.926211 33.412883)",55,41573974,,4347900944,41966652,left,,,,,,auto;walk;bike,,
225,421,4,4,419,3,3,1,SBT,"LINESTRING (-111.926299 33.412955, -111.926295 33.412810)",55,41573974,,4347900944,,thru,,,,,,auto;walk;bike,,
226,66,1,1,68,1,1,1,EBT,"LINESTRING (-111.923347 33.412894, -111.923175 33.412894)",56,41966652,,41573974,41855562,thru,,,,,,auto;walk;bike,,
227,66,1,1,88,1,1,1,EBR,"LINESTRING (-111.923347 33.412894, -111.923260 33.412822)",56,41966652,,41573974,,right,,,,,,auto;walk;bike,,
228,69,1,1,67,1,1,1,WBT,"LINESTRING (-111.923175 33.412894, -111.923347 33.412894)",56,41966652,,41855562,41573974,thru,,,,,,auto;walk;bike,,
229,69,1,1,88,1,1,1,WBL,"LINESTRING (-111.923175 33.412894, -111.923260 33.412822)",56,41966652,,41855562,,left,,,,,,auto;walk;bike,,
230,89,1,1,67,1,1,1,NBL,"LINESTRING (-111.923260 33.412822, -111.923347 33.412894)",56,41966652,,,41573974,left,,,,,,auto;walk;bike,,
231,89,1,1,68,1,1,1,NBR,"LINESTRING (-111.923260 33.412822, -111.923175 33.412894)",56,41966652,,,41855562,right,,,,,,auto;walk;bike,,
232,72,1,1,74,1,1,1,EBT,"LINESTRING (-111.921171 33.412882, -111.920998 33.412878)",57,5665542312,,41708464,41606207,thru,,,,,,auto;walk;bike,,
233,72,1,1,557,1,1,1,EBL,"LINESTRING (-111.921171 33.412882, -111.921084 33.412952)",57,5665542312,,41708464,5665542311,left,,,,,,auto;walk;bike,,
234,75,1,1,73,1,1,1,WBT,"LINESTRING (-111.920998 33.412878, -111.921171 33.412882)",57,5665542312,,41606207,41708464,thru,,,,,,auto;walk;bike,,
235,75,1,1,557,1,1,1,WBR,"LINESTRING (-111.920998 33.412878, -111.921084 33.412952)",57,5665542312,,41606207,5665542311,right,,,,,,auto;walk;bike,,
236,556,1,1,73,1,1,1,SBR,"LINESTRING (-111.921084 33.412952, -111.921171 33.412882)",57,5665542312,,5665542311,41708464,right,,,,,,auto;walk;bike,,
237,556,1,1,74,1,1,1,SBL,"LINESTRING (-111.921084 33.412952, -111.920998 33.412878)",57,5665542312,,5665542311,41606207,left,,,,,,auto;walk;bike,,
238,76,1,1,78,1,1,1,EBT,"LINESTRING (-111.920514 33.412882, -111.920342 33.412878)",58,41606183,,41606207,41853706,thru,,,,,,auto;walk;bike,,
239,76,1,1,144,1,1,1,EBL,"LINESTRING (-111.920514 33.412882, -111.920429 33.412955)",58,41606183,,41606207,330683970,left,,,,,,auto;walk;bike,,
240,79,1,1,77,1,1,1,WBT,"LINESTRING (-111.920342 33.412878, -111.920514 33.412882)",58,41606183,,41853706,41606207,thru,,,,,,auto;walk;bike,,
241,79,1,1,144,1,1,1,WBR,"LINESTRING (-111.920342 33.412878, -111.920429 33.412955)",58,41606183,,41853706,330683970,right,,,,,,auto;walk;bike,,
242,145,1,1,77,1,1,1,SBR,"LINESTRING (-111.920429 33.412955, -111.920514 33.412882)",58,41606183,,330683970,41606207,right,,,,,,auto;walk;bike,,
243,145,1,1,78,1,1,1,SBL,"LINESTRING (-111.920429 33.412955, -111.920342 33.412878)",58,41606183,,330683970,41853706,left,,,,,,auto;walk;bike,,
244,85,1,1,93,1,1,1,EBL,"LINESTRING (-111.938204 33.419077, -111.938118 33.419150)",60,41995466,,1698683826_2625359006,3712803330,left,,,,,,auto;walk;bike,,
245,85,1,1,244,1,1,1,EBT,"LINESTRING (-111.938204 33.419077, -111.938032 33.419078)",60,41995466,,1698683826_2625359006,3613374067,thru,,,,,,auto;walk;bike,,
246,92,1,1,84,1,1,1,SBR,"LINESTRING (-111.938118 33.419150, -111.938204 33.419077)",60,41995466,,3712803330,1698683826_2625359006,right,,,,,,auto;walk;bike,,
247,92,1,1,244,1,1,1,SBL,"LINESTRING (-111.938118 33.419150, -111.938032 33.419078)",60,41995466,,3712803330,3613374067,left,,,,,,auto;walk;bike,,
248,245,1,1,84,1,1,1,WBT,"LINESTRING (-111.938032 33.419078, -111.938204 33.419077)",60,41995466,,3613374067,1698683826_2625359006,thru,,,,,,auto;walk;bike,,
249,245,1,1,93,1,1,1,WBR,"LINESTRING (-111.938032 33.419078, -111.938118 33.419150)",60,41995466,,3613374067,3712803330,right,,,,,,auto;walk;bike,,
250,90,1,1,92,1,1,1,SBT,"LINESTRING (-111.938122 33.420594, -111.938119 33.420450)",63,3712803330,,2065989266_2916726375,41995466,thru,,,,,,auto;walk;bike,,
251,90,1,1,113,1,1,1,SBR,"LINESTRING (-111.938122 33.420594, -111.938207 33.420521)",63,3712803330,,2065989266_2916726375,4636339213,right,,,,,,auto;walk;bike,,
252,93,1,1,91,1,1,1,NBT,"LINESTRING (-111.938119 33.420450, -111.938122 33.420594)",63,3712803330,,41995466,2065989266_2916726375,thru,,,,,,auto;walk;bike,,
253,93,1,1,113,1,1,1,NBL,"LINESTRING (-111.938119 33.420450, -111.938207 33.420521)",63,3712803330,,41995466,4636339213,left,,,,,,auto;walk;bike,,
254,114,1,1,91,1,1,1,EBL,"LINESTRING (-111.938207 33.420521, -111.938122 33.420594)",63,3712803330,,4636339213,2065989266_2916726375,left,,,,,,auto;walk;bike,,
255,114,1,1,92,1,1,1,EBR,"LINESTRING (-111.938207 33.420521, -111.938119 33.420450)",63,3712803330,,4636339213,41995466,right,,,,,,auto;walk;bike,,
256,95,1,1,169,1,1,1,NBR,"LINESTRING (-111.934947 33.425369, -111.934884 33.425377)",64,41746582,,316007232,2941419921,right,,,,,,auto;walk;bike,,
257,95,1,1,269,1,1,1,NBL,"LINESTRING (-111.934947 33.425369, -111.935009 33.425462)",64,41746582,,316007232,316008315,left,,,,,,auto;walk;bike,,
258,268,1,1,94,1,1,1,EBR,"LINESTRING (-111.935009 33.425462, -111.934947 33.425369)",64,41746582,,316008315,316007232,right,,,,,,auto;walk;bike,,
259,268,1,1,169,1,1,1,EBT,"LINESTRING (-111.935009 33.425462, -111.934884 33.425377)",64,41746582,,316008315,2941419921,thru,,,,,,auto;walk;bike,,
260,532,2,2,94,1,1,1,WBL,"LINESTRING (-111.934859 33.425483, -111.934947 33.425369)",64,41746582,,5201685473,316007232,left,,,,,,auto;walk;bike,,
261,532,1,1,169,1,1,1,WBU,"LINESTRING (-111.934859 33.425483, -111.934884 33.425377)",64,41746582,,5201685473,2941419921,uturn,,,,,,auto;walk;bike,,
262,532,2,2,269,1,1,1,WBT,"LINESTRING (-111.934859 33.425483, -111.935009 33.425462)",64,41746582,,5201685473,316008315,thru,,,,,,auto;walk;bike,,
263,96,1,1,98,1,1,1,SBT,"LINESTRING (-111.934991 33.423285, -111.934988 33.423141)",65,42304472,,316007232,41714339,thru,,,,,,auto;walk;bike,,
264,96,1,1,122,1,1,1,SBR,"LINESTRING (-111.934991 33.423285, -111.935076 33.423213)",65,42304472,,316007232,41957870,right,,,,,,auto;walk;bike,,
265,99,1,1,97,1,1,1,NBT,"LINESTRING (-111.934988 33.423141, -111.934991 33.423285)",65,42304472,,41714339,316007232,thru,,,,,,auto;walk;bike,,
266,99,1,1,122,1,1,1,NBL,"LINESTRING (-111.934988 33.423141, -111.935076 33.423213)",65,42304472,,41714339,41957870,left,,,,,,auto;walk;bike,,
267,121,1,1,97,1,1,1,EBL,"LINESTRING (-111.935076 33.423213, -111.934991 33.423285)",65,42304472,,41957870,316007232,left,,,,,,auto;walk;bike,,
268,121,1,1,98,1,1,1,EBR,"LINESTRING (-111.935076 33.423213, -111.934988 33.423141)",65,42304472,,41957870,41714339,right,,,,,,auto;walk;bike,,
269,101,1,1,296,1,1,1,EBR,"LINESTRING (-111.940075 33.416204, -111.939988 33.416133)",66,41662598,,41533544,4346569403,right,,,,,,auto;walk;bike,,
270,295,2,2,100,1,1,1,SBR,"LINESTRING (-111.939987 33.416277, -111.940075 33.416204)",66,41662598,,41624255,41533544,right,,,,,,auto;walk;bike,,
271,295,1,1,296,1,1,1,SBT,"LINESTRING (-111.939987 33.416277, -111.939988 33.416133)",66,41662598,,41624255,4346569403,thru,,,,,,auto;walk;bike,,
272,100,1,1,102,1,1,1,WBT,"LINESTRING (-111.941119 33.416204, -111.941291 33.416202)",67,41533544,,41662598,41563458,thru,,,,,,auto;walk;bike,,
273,100,1,1,625,1,1,1,WBR,"LINESTRING (-111.941119 33.416204, -111.941206 33.416276)",67,41533544,,41662598,41533540,right,,,,,,auto;walk;bike,,
274,100,1,1,626,1,1,1,WBL,"LINESTRING (-111.941119 33.416204, -111.941204 33.416132)",67,41533544,,41662598,41533545,left,,,,,,auto;walk;bike,,
275,103,1,1,101,1,1,1,EBT,"LINESTRING (-111.941291 33.416202, -111.941119 33.416204)",67,41533544,,41563458,41662598,thru,,,,,,auto;walk;bike,,
276,103,1,1,625,1,1,1,EBL,"LINESTRING (-111.941291 33.416202, -111.941206 33.416276)",67,41533544,,41563458,41533540,left,,,,,,auto;walk;bike,,
277,103,1,1,626,1,1,1,EBR,"LINESTRING (-111.941291 33.416202, -111.941204 33.416132)",67,41533544,,41563458,41533545,right,,,,,,auto;walk;bike,,
278,624,1,1,101,1,1,1,SBL,"LINESTRING (-111.941206 33.416276, -111.941119 33.416204)",67,41533544,,41533540,41662598,left,,,,,,auto;walk;bike,,
279,624,1,1,102,1,1,1,SBR,"LINESTRING (-111.941206 33.416276, -111.941291 33.416202)",67,41533544,,41533540,41563458,right,,,,,,auto;walk;bike,,
280,624,1,1,626,1,1,1,SBT,"LINESTRING (-111.941206 33.416276, -111.941204 33.416132)",67,41533544,,41533540,41533545,thru,,,,,,auto;walk;bike,,
281,627,1,1,101,1,1,1,NBR,"LINESTRING (-111.941204 33.416132, -111.941119 33.416204)",67,41533544,,41533545,41662598,right,,,,,,auto;walk;bike,,
282,627,1,1,102,1,1,1,NBL,"LINESTRING (-111.941204 33.416132, -111.941291 33.416202)",67,41533544,,41533545,41563458,left,,,,,,auto;walk;bike,,
283,627,1,1,625,1,1,1,NBT,"LINESTRING (-111.941204 33.416132, -111.941206 33.416276)",67,41533544,,41533545,41533540,thru,,,,,,auto;walk;bike,,
284,105,1,1,568,1,1,1,WBT,"LINESTRING (-111.936982 33.416227, -111.937147 33.416265)",68,1698683701,,5333539972,1698683743,thru,,,,,,auto;walk;bike,,
285,107,1,1,516,1,1,1,WBL,"LINESTRING (-111.928834 33.420272, -111.928915 33.420198)",69,41800245,,5414658105,5201685466,left,,,,,,auto;walk;bike,,
286,107,1,1,519,1,1,1,WBR,"LINESTRING (-111.928834 33.420272, -111.928928 33.420342)",69,41800245,,5414658105,5201685467,right,,,,,,auto;walk;bike,,
287,517,2,2,106,1,1,1,NBR,"LINESTRING (-111.928915 33.420198, -111.928834 33.420272)",69,41800245,,5201685466,5414658105,right,,,,,,auto;walk;bike,,
288,517,1,1,519,1,1,1,NBT,"LINESTRING (-111.928915 33.420198, -111.928928 33.420342)",69,41800245,,5201685466,5201685467,thru,,,,,,auto;walk;bike,,
289,518,1,1,106,1,1,1,SBL,"LINESTRING (-111.928928 33.420342, -111.928834 33.420272)",69,41800245,,5201685467,5414658105,left,,,,,,auto;walk;bike,,
290,518,2,2,516,1,1,1,SBT,"LINESTRING (-111.928928 33.420342, -111.928915 33.420198)",69,41800245,,5201685467,5201685466,thru,,,,,,auto;walk;bike,,
291,109,1,1,137,1,1,1,NBL,"LINESTRING (-111.933828 33.418256, -111.933913 33.418344)",71,316872729,,316872730,42351391,left,,,,,,auto;walk;bike,,
292,109,1,1,138,1,1,1,NBR,"LINESTRING (-111.933828 33.418256, -111.933743 33.418329)",71,316872729,,316872730,4716137952,right,,,,,,auto;walk;bike,,
293,136,1,1,108,1,1,1,EBR,"LINESTRING (-111.933913 33.418344, -111.933828 33.418256)",71,316872729,,42351391,316872730,right,,,,,,auto;walk;bike,,
294,136,1,1,138,1,1,1,EBT,"LINESTRING (-111.933913 33.418344, -111.933743 33.418329)",71,316872729,,42351391,4716137952,thru,,,,,,auto;walk;bike,,
295,139,1,1,108,1,1,1,WBL,"LINESTRING (-111.933743 33.418329, -111.933828 33.418256)",71,316872729,,4716137952,316872730,left,,,,,,auto;walk;bike,,
296,139,1,1,137,1,1,1,WBT,"LINESTRING (-111.933743 33.418329, -111.933913 33.418344)",71,316872729,,4716137952,42351391,thru,,,,,,auto;walk;bike,,
297,108,1,1,236,1,1,1,SBT,"LINESTRING (-111.933812 33.417517, -111.933757 33.417389)",72,316872730,,316872729,316872733,thru,,,,,,auto;walk;bike,,
298,237,1,1,109,1,1,1,NBT,"LINESTRING (-111.933757 33.417389, -111.933812 33.417517)",72,316872730,,316872733,316872729,thru,,,,,,auto;walk;bike,,
299,111,1,1,112,1,1,1,EBT,"LINESTRING (-111.939252 33.414716, -111.939080 33.414717)",75,3983483499,,2065989244_2065989239_2065989260_2065989250,41624258,thru,,,,,,auto;walk;bike,,
300,111,1,1,253,1,1,1,EBR,"LINESTRING (-111.939252 33.414716, -111.939164 33.414645)",75,3983483499,,2065989244_2065989239_2065989260_2065989250,3983483484,right,,,,,,auto;walk;bike,,
301,252,1,1,112,1,1,1,NBR,"LINESTRING (-111.939164 33.414645, -111.939080 33.414717)",75,3983483499,,3983483484,41624258,right,,,,,,auto;walk;bike,,
302,113,1,1,585,1,1,1,WBT,"LINESTRING (-111.938845 33.420509, -111.939017 33.420505)",76,4636339213,,3712803330,4636339233,thru,,,,,,auto;walk;bike,,
303,586,1,1,114,1,1,1,EBT,"LINESTRING (-111.939017 33.420505, -111.938845 33.420509)",76,4636339213,,4636339233,3712803330,thru,,,,,,auto;walk;bike,,
304,117,1,1,119,1,1,1,EBT,"LINESTRING (-111.938246 33.423191, -111.938074 33.423192)",79,42273739,,41662587_2625359013,41957870,thru,,,,,,auto;walk;bike,,
305,117,1,1,481,1,1,1,EBR,"LINESTRING (-111.938246 33.423191, -111.938159 33.423119)",79,42273739,,41662587_2625359013,2065989266_2916726375,right,,,,,,auto;walk;bike,,
306,120,1,1,118,1,1,1,WBT,"LINESTRING (-111.938074 33.423192, -111.938246 33.423191)",79,42273739,,41957870,41662587_2625359013,thru,,,,,,auto;walk;bike,,
307,120,1,1,481,1,1,1,WBL,"LINESTRING (-111.938074 33.423192, -111.938159 33.423119)",79,42273739,,41957870,2065989266_2916726375,left,,,,,,auto;walk;bike,,
308,482,1,1,118,1,1,1,NBL,"LINESTRING (-111.938159 33.423119, -111.938246 33.423191)",79,42273739,,2065989266_2916726375,41662587_2625359013,left,,,,,,auto;walk;bike,,
309,482,1,1,119,1,1,1,NBR,"LINESTRING (-111.938159 33.423119, -111.938074 33.423192)",79,42273739,,2065989266_2916726375,41957870,right,,,,,,auto;walk;bike,,
310,119,1,1,121,1,1,1,EBT,"LINESTRING (-111.936761 33.423205, -111.936588 33.423206)",80,41957870,,42273739,42304472,thru,,,,,,auto;walk;bike,,
311,119,1,1,193,1,1,1,EBL,"LINESTRING (-111.936761 33.423205, -111.936674 33.423278)",80,41957870,,42273739,41529813,left,,,,,,auto;walk;bike,,
312,119,1,1,194,1,1,1,EBR,"LINESTRING (-111.936761 33.423205, -111.936674 33.423134)",80,41957870,,42273739,41714336_2860653270,right,,,,,,auto;walk;bike,,
313,122,1,1,120,1,1,1,WBT,"LINESTRING (-111.936588 33.423206, -111.936761 33.423205)",80,41957870,,42304472,42273739,thru,,,,,,auto;walk;bike,,
314,122,1,1,193,1,1,1,WBR,"LINESTRING (-111.936588 33.423206, -111.936674 33.423278)",80,41957870,,42304472,41529813,right,,,,,,auto;walk;bike,,
315,122,1,1,194,1,1,1,WBL,"LINESTRING (-111.936588 33.423206, -111.936674 33.423134)",80,41957870,,42304472,41714336_2860653270,left,,,,,,auto;walk;bike,,
316,192,1,1,120,1,1,1,SBR,"LINESTRING (-111.936674 33.423278, -111.936761 33.423205)",80,41957870,,41529813,42273739,right,,,,,,auto;walk;bike,,
317,192,1,1,121,1,1,1,SBL,"LINESTRING (-111.936674 33.423278, -111.936588 33.423206)",80,41957870,,41529813,42304472,left,,,,,,auto;walk;bike,,
318,192,1,1,194,1,1,1,SBT,"LINESTRING (-111.936674 33.423278, -111.936674 33.423134)",80,41957870,,41529813,41714336_2860653270,thru,,,,,,auto;walk;bike,,
319,195,1,1,120,1,1,1,NBL,"LINESTRING (-111.936674 33.423134, -111.936761 33.423205)",80,41957870,,41714336_2860653270,42273739,left,,,,,,auto;walk;bike,,
320,195,1,1,121,1,1,1,NBR,"LINESTRING (-111.936674 33.423134, -111.936588 33.423206)",80,41957870,,41714336_2860653270,42304472,right,,,,,,auto;walk;bike,,
