agent_id,o_zone_id,d_zone_id,path_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,geometry
10000,26,37,0,N/A,N/A,N/A,N/A,N/A,4239.496428571429,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2219855 12.9911579, 80.2204406 12.9914255, 80.2200208 12.9909775, 80.2206185 12.9901969, 80.2213262 12.9895414, 80.2214745 12.9894189, 80.2223986 12.9886651, 80.2230558 12.9878444, 80.2230567 12.9870692, 80.2239403 12.9867401, 80.2245841 12.9865442, 80.2253975 12.9863547, 80.2271126 12.9861207, 80.2272467 12.9860959, 80.227654 12.9860201, 80.2281449 12.9858832, 80.2286772 12.9857897, 80.2288598 12.9857723, 80.2296926 12.9857334, 80.2298455 12.9857119, 80.2299023 12.9857031, 80.2303928 12.9856589, 80.2306584 12.9856042, 80.2308471 12.9855409, 80.2311296 12.9854682, 80.2316013 12.9852906, 80.2320347 12.9851318, 80.2320705 12.9851184, 80.2320728 12.9851167, 80.232707 12.9848708, 80.2328465 12.984876, 80.2328433 12.9850519, 80.2329142 12.9859014, 80.2332432 12.9860891, 80.2333754 12.9861703, 80.2344008 12.9861767, 80.2347762 12.9862772, 80.2350509 12.9864193, 80.2353765 12.9865366, 80.2357989 12.9866029, 80.2361443 12.9866075, 80.2362718 12.9866208, 80.2372461 12.9866584, 80.2379734 12.9866588)"
10076,26,46,0,N/A,N/A,N/A,N/A,N/A,4485.819999999999,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2219855 12.9911579, 80.2204406 12.9914255, 80.2200208 12.9909775, 80.2206185 12.9901969, 80.2213262 12.9895414, 80.2214745 12.9894189, 80.2223986 12.9886651, 80.2230558 12.9878444, 80.2230567 12.9870692, 80.2239403 12.9867401, 80.2245841 12.9865442, 80.2253975 12.9863547, 80.2271126 12.9861207, 80.2272467 12.9860959, 80.227654 12.9860201, 80.2281449 12.9858832, 80.2286772 12.9857897, 80.2288598 12.9857723, 80.2296926 12.9857334, 80.2298455 12.9857119, 80.2299023 12.9857031, 80.2303928 12.9856589, 80.2306584 12.9856042, 80.2308471 12.9855409, 80.2310122 12.985182, 80.2309875 12.9849696, 80.2308594 12.9846481, 80.2308021 12.9838348, 80.2313487 12.9835405, 80.231374 12.9834894, 80.2313832 12.9834708, 80.2316406 12.9830221, 80.2318033 12.9827385, 80.2321403 12.9821568, 80.2322124 12.9820354, 80.2329039 12.9818727, 80.2336334 12.9815277, 80.2342022 12.9812879, 80.2348861 12.9812095, 80.2359288 12.9812336, 80.2379188 12.9813011, 80.2388959 12.9813191, 80.2396549 12.9813419, 80.2401132 12.9813454, 80.241401 12.9813659, 80.2420517 12.9813615, 80.2425433 12.9813769, 80.2428792 12.9813746, 80.2432119 12.9813238, 80.2426215 12.9813087)"
10,1,3,0,N/A,N/A,N/A,N/A,N/A,2186.93,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2186887 13.0070052, 80.2207073 13.0066872, 80.2208168 13.0066958, 80.2204815 13.0052516, 80.2236702 13.006513, 80.2250597 13.006559, 80.2269394 13.0063917, 80.2268107 13.0056725)"
6005,16,28,0,N/A,N/A,N/A,N/A,N/A,8382.791000000001,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2513462 13.0004135, 80.2520252 13.0004089, 80.2520353 13.0008314, 80.2520206 13.0013222, 80.25201 13.0019371, 80.2519502 13.0026082, 80.2518662 13.0031539, 80.2517451 13.0036601, 80.2516718 13.0042544, 80.2516663 13.0050258, 80.2516772 13.0058074, 80.2516623 13.006728, 80.2484282 13.0066773, 80.2481815 13.006665, 80.2480458 13.0066601, 80.2477357 13.0066639, 80.2476619 13.0066597, 80.2474589 13.0067073, 80.2472788 13.0066472, 80.24615 13.0066442, 80.2453744 13.0066331, 80.2449289 13.0066267, 80.244523 13.0066106, 80.2436375 13.0066045, 80.2429189 13.0065948, 80.2425929 13.0065953, 80.2424639 13.0058457, 80.2423589 13.0057521, 80.2418528 13.0053015, 80.2418659 13.0043549, 80.2417213 13.0040416, 80.2415448 13.003953, 80.2409408 13.0037233, 80.2405253 13.0035653, 80.2394581 13.0032674, 80.2393207 13.0028997, 80.2391436 13.00245, 80.2382721 13.0003477, 80.2379388 12.9994873, 80.2381183 12.9991311, 80.2384308 12.9986506, 80.238148 12.9983462, 80.2377285 12.9978603, 80.2375665 12.9976485, 80.2373086 12.9973735, 80.2364566 12.9967562, 80.2361341 12.9965265, 80.2358518 12.9962873, 80.2357154 12.9961728, 80.2355025 12.9960098, 80.2349714 12.9955792, 80.2346133 12.9952587, 80.2338868 12.9950001, 80.2336652 12.9947992, 80.2336029 12.9946737, 80.2334573 12.9940954, 80.2334529 12.9938187, 80.2334535 12.9935683, 80.2332972 12.9935973, 80.2324414 12.9937691, 80.2315604 12.9921294, 80.2316124 12.9919622, 80.2318373 12.9912396, 80.23192 12.9909738, 80.2312292 12.990898, 80.2301902 12.9908171, 80.2301374 12.9908177, 80.2301521 12.9906903, 80.2301218 12.9899798)"
6250,16,37,0,N/A,N/A,N/A,N/A,N/A,6561.628928571428,1685;32;33;34;35;36;392;1621;347;1620;422;423;342;341;402;1624;346;1511;1510;1509;297;864;874;1085;872;1508;1507;875;878;217;216;215;214;213;1653;1652;1651;1650;1649;1648;1117;1116;1612;1089;1172;1097;1098;1124;1327;1127;1128;235;1129;1130;1928;30;31;28;1249;1250;1251;1252;1253;1467;1472;1471;1469;1468,3883;31;33;35;37;3833;3835;3595;3591;3593;722;724;578;689;3608;3631;3182;3180;3178;3176;3174;3172;3170;3168;3166;3164;3162;3160;3158;368;366;364;362;3730;3728;3726;3724;3722;3720;3718;3675;3676;3560;3561;3562;3664;3665;3666;3667;3668;2264;2265;2266;2267;2614;27;29;3687;2519;2520;2521;2522;3044;3042;3040;3038;3032,"LINESTRING (80.2513462 13.0004135, 80.2520252 13.0004089, 80.2520246 13.000301, 80.2520234 13.0000771, 80.2520203 12.9995361, 80.2517165 12.9990473, 80.2514058 12.9986617, 80.2516618 12.9977194, 80.2517819 12.9972774, 80.2519214 12.9967641, 80.2520605 12.996252, 80.2521969 12.9957502, 80.2523482 12.9951754, 80.2523992 12.9950055, 80.252037 12.9949151, 80.2512697 12.9947235, 80.2509173 12.9946355, 80.2506783 12.9945742, 80.2504498 12.9945188, 80.2499077 12.9943856, 80.2504945 12.9918383, 80.2504728 12.9916856, 80.2507287 12.99067, 80.2511922 12.9888237, 80.251317 12.9883249, 80.2513935 12.9878632, 80.251625 12.9872076, 80.251756 12.9863676, 80.2515745 12.9862277, 80.2505239 12.9861924, 80.2498873 12.9861932, 80.2494916 12.9861937, 80.2486521 12.9861946, 80.2473271 12.9861962, 80.2467363 12.9861969, 80.2452672 12.9862171, 80.2451048 12.9862133, 80.2438456 12.9862113, 80.2433032 12.9862105, 80.2411166 12.9862239, 80.2407551 12.9865969, 80.2406712 12.9866076, 80.2407158 12.9870407, 80.239436 12.987059, 80.239449 12.9875882, 80.2392018 12.9876078, 80.238712 12.9876131, 80.2380234 12.9874584, 80.2372478 12.9875055, 80.2372387 12.9878581, 80.2372445 12.9881084, 80.2372633 12.9890282, 80.2372718 12.9894438, 80.2359518 12.9896253, 80.2352148 12.9897078)"
5611,16,7,0,N/A,N/A,N/A,N/A,N/A,3636.9484999999986,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2513504 13.0000529, 80.2520234 13.0000771, 80.2520246 13.000301, 80.2520252 13.0004089, 80.2520353 13.0008314, 80.2520206 13.0013222, 80.25201 13.0019371, 80.2519502 13.0026082, 80.2518662 13.0031539, 80.2517451 13.0036601, 80.2516718 13.0042544, 80.2516663 13.0050258, 80.2516772 13.0058074, 80.2516623 13.006728, 80.2484282 13.0066773, 80.2481815 13.006665, 80.2480458 13.0066601, 80.2477357 13.0066639, 80.2476619 13.0066597, 80.2474589 13.0067073, 80.2472788 13.0066472, 80.24615 13.0066442, 80.2453744 13.0066331, 80.2449289 13.0066267, 80.244523 13.0066106, 80.2436375 13.0066045, 80.2429189 13.0065948, 80.2427147 13.0066507, 80.2429431 13.0067136, 80.2441123 13.0067335, 80.2454226 13.0067495, 80.245423 13.0069282, 80.2454247 13.0076381, 80.2454254 13.0079212, 80.2455287 13.0088921)"
8672,24,16,0,N/A,N/A,N/A,N/A,N/A,744.455,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2510024 12.998556, 80.2514058 12.9986617, 80.2517165 12.9990473, 80.2520203 12.9995361, 80.2520234 13.0000771, 80.2520246 13.000301, 80.2535468 13.0002979, 80.2535441 13.0002061)"
8696,24,16,0,N/A,N/A,N/A,N/A,N/A,1176.24,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2510024 12.998556, 80.2514058 12.9986617, 80.2517165 12.9990473, 80.2520203 12.9995361, 80.2520234 13.0000771, 80.2520246 13.000301, 80.2520252 13.0004089, 80.2520353 13.0008314, 80.2520206 13.0013222, 80.25201 13.0019371, 80.2519502 13.0026082, 80.2518662 13.0031539, 80.2514486 13.0031471, 80.2514351 13.0032718, 80.2505632 13.0032536)"
8884,24,31,0,N/A,N/A,N/A,N/A,N/A,3013.2899999999995,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2510024 12.998556, 80.2514058 12.9986617, 80.2516618 12.9977194, 80.2517819 12.9972774, 80.2519214 12.9967641, 80.2520605 12.996252, 80.2521969 12.9957502, 80.2523482 12.9951754, 80.2523992 12.9950055, 80.252037 12.9949151, 80.2512697 12.9947235, 80.2509173 12.9946355, 80.2506783 12.9945742, 80.2504498 12.9945188, 80.2499077 12.9943856, 80.2504945 12.9918383, 80.2504728 12.9916856, 80.2507287 12.99067, 80.2511922 12.9888237, 80.251317 12.9883249, 80.2513935 12.9878632, 80.2511294 12.9877661, 80.2510147 12.987801, 80.2507631 12.9888652, 80.2508409 12.9890366, 80.250677 12.989849, 80.2506257 12.9900473, 80.2496633 12.9900737, 80.2492891 12.9900764, 80.2491483 12.9900725)"
9037,24,37,0,N/A,N/A,N/A,N/A,N/A,4688.813928571429,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2510024 12.998556, 80.2514058 12.9986617, 80.2516618 12.9977194, 80.2517819 12.9972774, 80.2519214 12.9967641, 80.2520605 12.996252, 80.2521969 12.9957502, 80.2523482 12.9951754, 80.2523992 12.9950055, 80.252037 12.9949151, 80.2512697 12.9947235, 80.2509173 12.9946355, 80.2506783 12.9945742, 80.2504498 12.9945188, 80.2499077 12.9943856, 80.2504945 12.9918383, 80.2504728 12.9916856, 80.2507287 12.99067, 80.2511922 12.9888237, 80.251317 12.9883249, 80.2513935 12.9878632, 80.251625 12.9872076, 80.251756 12.9863676, 80.2515745 12.9862277, 80.2505239 12.9861924, 80.2498873 12.9861932, 80.2494916 12.9861937, 80.2486521 12.9861946, 80.2473271 12.9861962, 80.2467363 12.9861969, 80.2452672 12.9862171, 80.2451048 12.9862133, 80.2438456 12.9862113, 80.2433032 12.9862105, 80.2411166 12.9862239, 80.2407551 12.9865969, 80.2406712 12.9866076, 80.2407158 12.9870407, 80.239436 12.987059)"
9099,24,39,0,N/A,N/A,N/A,N/A,N/A,5082.2875,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2510024 12.998556, 80.2514058 12.9986617, 80.2516618 12.9977194, 80.2517819 12.9972774, 80.2519214 12.9967641, 80.2520605 12.996252, 80.2521969 12.9957502, 80.2523482 12.9951754, 80.2523992 12.9950055, 80.252037 12.9949151, 80.2512697 12.9947235, 80.2509173 12.9946355, 80.2506783 12.9945742, 80.2504498 12.9945188, 80.2499077 12.9943856, 80.2504945 12.9918383, 80.2504728 12.9916856, 80.2507287 12.99067, 80.2511922 12.9888237, 80.251317 12.9883249, 80.2513935 12.9878632, 80.251625 12.9872076, 80.251756 12.9863676, 80.2515745 12.9862277, 80.2505239 12.9861924, 80.2498873 12.9861932, 80.2494916 12.9861937, 80.2486521 12.9861946, 80.2473271 12.9861962, 80.2467363 12.9861969, 80.2452672 12.9862171, 80.2451048 12.9862133, 80.2438456 12.9862113, 80.2433032 12.9862105, 80.2432971 12.9863017, 80.2446112 12.9863015, 80.2475035 12.9862977, 80.2475062 12.9865799, 80.2475236 12.9880149, 80.2475317 12.9886688)"
9060,24,37,0,N/A,N/A,N/A,N/A,N/A,5518.853928571428,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2509267 12.9988564, 80.2510024 12.998556, 80.2514058 12.9986617, 80.2516618 12.9977194, 80.2517819 12.9972774, 80.2519214 12.9967641, 80.2520605 12.996252, 80.2521969 12.9957502, 80.2523482 12.9951754, 80.2523992 12.9950055, 80.252037 12.9949151, 80.2512697 12.9947235, 80.2509173 12.9946355, 80.2506783 12.9945742, 80.2504498 12.9945188, 80.2499077 12.9943856, 80.2504945 12.9918383, 80.2504728 12.9916856, 80.2507287 12.99067, 80.2511922 12.9888237, 80.251317 12.9883249, 80.2513935 12.9878632, 80.251625 12.9872076, 80.251756 12.9863676, 80.2515745 12.9862277, 80.2505239 12.9861924, 80.2498873 12.9861932, 80.2494916 12.9861937, 80.2486521 12.9861946, 80.2473271 12.9861962, 80.2467363 12.9861969, 80.2452672 12.9862171, 80.2451048 12.9862133, 80.2438456 12.9862113, 80.2433032 12.9862105, 80.2411166 12.9862239, 80.2407551 12.9865969, 80.2406712 12.9866076, 80.2393762 12.9866723, 80.2387016 12.9866807, 80.2382944 12.9866685, 80.2379734 12.9866588, 80.2372461 12.9866584, 80.2362718 12.9866208, 80.2361443 12.9866075, 80.2357989 12.9866029)"
8037,23,30,0,N/A,N/A,N/A,N/A,N/A,4906.2175,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2498069 12.9996108, 80.2500428 12.9986496, 80.2501146 12.9983319, 80.2497723 12.9982648, 80.2501697 12.996825, 80.2502803 12.9963386, 80.2503963 12.9958285, 80.2504612 12.9953254, 80.2506206 12.9947132, 80.2506783 12.9945742, 80.2504498 12.9945188, 80.2499077 12.9943856, 80.2504945 12.9918383, 80.2504728 12.9916856, 80.2507287 12.99067, 80.2511922 12.9888237, 80.251317 12.9883249, 80.2513935 12.9878632, 80.2503318 12.9919255, 80.2502551 12.9919208, 80.2497036 12.9919212, 80.2480339 12.9919184, 80.247079 12.9919171, 80.2452992 12.9919272, 80.2450553 12.9919288, 80.244146 12.9919346, 80.2435938 12.9919382, 80.2435413 12.9915072, 80.2433096 12.99151, 80.242886 12.9915152, 80.2419595 12.9911179, 80.2418766 12.9908631, 80.2417047 12.9908631, 80.2416989 12.9919033)"
8719,24,21,0,N/A,N/A,N/A,N/A,N/A,5356.568857142856,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2514978 12.9996431, 80.2508736 12.9996409, 80.2508475 13.000029, 80.2513504 13.0000529, 80.2520234 13.0000771, 80.2520246 13.000301, 80.2520252 13.0004089, 80.2520353 13.0008314, 80.2520206 13.0013222, 80.25201 13.0019371, 80.2519502 13.0026082, 80.2518662 13.0031539, 80.2517451 13.0036601, 80.2516718 13.0042544, 80.2516663 13.0050258, 80.2516772 13.0058074, 80.2516623 13.006728, 80.2484282 13.0066773, 80.2481815 13.006665, 80.2480458 13.0066601, 80.2477357 13.0066639, 80.2476619 13.0066597, 80.2474589 13.0067073, 80.2472788 13.0066472, 80.24615 13.0066442, 80.2453744 13.0066331, 80.2449289 13.0066267, 80.244523 13.0066106, 80.2436375 13.0066045, 80.2429189 13.0065948, 80.2425929 13.0065953, 80.2424639 13.0058457, 80.2423589 13.0057521, 80.2418528 13.0053015, 80.2418659 13.0043549, 80.2417213 13.0040416, 80.2415448 13.003953, 80.2409408 13.0037233, 80.2405253 13.0035653, 80.2394581 13.0032674, 80.2393207 13.0028997, 80.2391436 13.00245, 80.2382721 13.0003477, 80.2379388 12.9994873, 80.2368198 12.9981209, 80.236832 12.9974264)"
7978,23,25,0,N/A,N/A,N/A,N/A,N/A,9202.135285714292,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2497723 12.9982648, 80.2501697 12.996825, 80.2502803 12.9963386, 80.2503963 12.9958285, 80.2504612 12.9953254, 80.2506206 12.9947132, 80.2506783 12.9945742, 80.2504498 12.9945188, 80.2499077 12.9943856, 80.2504945 12.9918383, 80.2504728 12.9916856, 80.2507287 12.99067, 80.2511922 12.9888237, 80.251317 12.9883249, 80.2513935 12.9878632, 80.251625 12.9872076, 80.251756 12.9863676, 80.2515745 12.9862277, 80.2505239 12.9861924, 80.2498873 12.9861932, 80.2494916 12.9861937, 80.2486521 12.9861946, 80.2473271 12.9861962, 80.2467363 12.9861969, 80.2452672 12.9862171, 80.2451048 12.9862133, 80.2438456 12.9862113, 80.2433032 12.9862105, 80.2433382 12.9843707, 80.2434112 12.981367, 80.2434122 12.9812792, 80.2432119 12.9813238, 80.2426215 12.9813087, 80.2401055 12.9812829, 80.2396535 12.9812629, 80.2394411 12.9812594, 80.2379385 12.9812356, 80.2359496 12.9811703, 80.2342115 12.9812176, 80.2336548 12.9814364, 80.2332198 12.9816371, 80.2314569 12.9819648, 80.2307039 12.9816725, 80.2306639 12.9817389, 80.2322124 12.9820354, 80.2321403 12.9821568, 80.2318033 12.9827385, 80.2316406 12.9830221, 80.2313832 12.9834708, 80.231374 12.9834894, 80.2313487 12.9835405, 80.2308021 12.9838348, 80.2308594 12.9846481, 80.2309875 12.9849696, 80.2310122 12.985182, 80.2308471 12.9855409, 80.2306584 12.9856042, 80.2303928 12.9856589, 80.2299023 12.9857031, 80.2298455 12.9857119, 80.2296926 12.9857334, 80.2288598 12.9857723, 80.2286772 12.9857897, 80.2281449 12.9858832, 80.227654 12.9860201, 80.2272467 12.9860959, 80.2271126 12.9861207, 80.2253975 12.9863547, 80.2245841 12.9865442, 80.2239403 12.9867401, 80.2230567 12.9870692, 80.2230558 12.9878444, 80.2223986 12.9886651, 80.2214745 12.9894189, 80.2213262 12.9895414, 80.2206185 12.9901969, 80.2200208 12.9909775, 80.2196466 12.991402, 80.2195955 12.9914634, 80.2189376 12.9895098, 80.2188246 12.9895466, 80.2190157 12.9900785, 80.219178 12.9905761)"
8011,23,29,0,N/A,N/A,N/A,N/A,N/A,6104.241357142858,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2497723 12.9982648, 80.2494288 12.9996014, 80.2493084 13.0000718, 80.2491682 13.0005975, 80.2487869 13.0019705, 80.2486566 13.0025161, 80.2484974 13.0034608, 80.248474 13.0039031, 80.2484385 13.0043858, 80.2484297 13.0050009, 80.2484298 13.0057497, 80.2484282 13.0066773, 80.2481815 13.006665, 80.2480458 13.0066601, 80.2477357 13.0066639, 80.2476619 13.0066597, 80.2474589 13.0067073, 80.2472788 13.0066472, 80.24615 13.0066442, 80.2453744 13.0066331, 80.2449289 13.0066267, 80.244523 13.0066106, 80.2436375 13.0066045, 80.2429189 13.0065948, 80.2425929 13.0065953, 80.2424639 13.0058457, 80.2423589 13.0057521, 80.2418528 13.0053015, 80.2418659 13.0043549, 80.2417213 13.0040416, 80.2415448 13.003953, 80.2409408 13.0037233, 80.2405253 13.0035653, 80.2394581 13.0032674, 80.2393207 13.0028997, 80.2391436 13.00245, 80.2382721 13.0003477, 80.2379388 12.9994873, 80.2381183 12.9991311, 80.2384308 12.9986506, 80.238148 12.9983462, 80.2377285 12.9978603, 80.2375665 12.9976485, 80.2373086 12.9973735, 80.2364566 12.9967562, 80.2361341 12.9965265, 80.2358518 12.9962873, 80.2357154 12.9961728, 80.2358677 12.9959561, 80.2359953 12.9954213, 80.235914 12.9949045, 80.2358805 12.9946366)"
8832,24,28,0,N/A,N/A,N/A,N/A,N/A,6967.283857142858,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2501146 12.9983319, 80.2502947 12.9983722, 80.2510024 12.998556, 80.2514058 12.9986617, 80.2517165 12.9990473, 80.2520203 12.9995361, 80.2520234 13.0000771, 80.2520246 13.000301, 80.2520252 13.0004089, 80.2520353 13.0008314, 80.2520206 13.0013222, 80.25201 13.0019371, 80.2519502 13.0026082, 80.2518662 13.0031539, 80.2517451 13.0036601, 80.2516718 13.0042544, 80.2516663 13.0050258, 80.2516772 13.0058074, 80.2516623 13.006728, 80.2484282 13.0066773, 80.2481815 13.006665, 80.2480458 13.0066601, 80.2477357 13.0066639, 80.2476619 13.0066597, 80.2474589 13.0067073, 80.2472788 13.0066472, 80.24615 13.0066442, 80.2453744 13.0066331, 80.2449289 13.0066267, 80.244523 13.0066106, 80.2436375 13.0066045, 80.2429189 13.0065948, 80.2425929 13.0065953, 80.2424639 13.0058457, 80.2423589 13.0057521, 80.2418528 13.0053015, 80.2418659 13.0043549, 80.2417213 13.0040416, 80.2415448 13.003953, 80.2409408 13.0037233, 80.2405253 13.0035653, 80.2394581 13.0032674, 80.2393207 13.0028997, 80.2391436 13.00245, 80.2382721 13.0003477, 80.2379388 12.9994873, 80.2381183 12.9991311, 80.2384308 12.9986506, 80.238148 12.9983462, 80.2377285 12.9978603, 80.2375665 12.9976485, 80.2373086 12.9973735, 80.2364566 12.9967562, 80.2361341 12.9965265, 80.2358518 12.9962873, 80.2357154 12.9961728, 80.2358677 12.9959561, 80.2350388 12.9948278, 80.2348887 12.9944998, 80.2345895 12.9940429, 80.2340722 12.9934388, 80.2338779 12.9930616, 80.2341545 12.9930987)"
8863,24,30,0,N/A,N/A,N/A,N/A,N/A,4486.330000000001,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2501146 12.9983319, 80.2497723 12.9982648, 80.2501697 12.996825, 80.2502803 12.9963386, 80.2503963 12.9958285, 80.2504612 12.9953254, 80.2506206 12.9947132, 80.2506783 12.9945742, 80.2504498 12.9945188, 80.2499077 12.9943856, 80.2504945 12.9918383, 80.2504728 12.9916856, 80.2507287 12.99067, 80.2511922 12.9888237, 80.251317 12.9883249, 80.2513935 12.9878632, 80.2503318 12.9919255, 80.2497045 12.9943433, 80.2495697 12.9948645, 80.2494922 12.994854, 80.2485265 12.9948426, 80.2466083 12.99482, 80.246013 12.994833, 80.2455592 12.9948537, 80.2438239 12.995187, 80.243206 12.9953718, 80.2430103 12.9954314, 80.2423422 12.9956351, 80.2422644 12.9950885, 80.2422202 12.9948174, 80.2416059 12.9948566)"
9018,24,36,0,N/A,N/A,N/A,N/A,N/A,6961.981285714288,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2502947 12.9983722, 80.2503968 12.9979463, 80.2505523 12.9974318, 80.2506792 12.9969686, 80.2501697 12.996825, 80.2502803 12.9963386, 80.2503963 12.9958285, 80.2504612 12.9953254, 80.2506206 12.9947132, 80.2506783 12.9945742, 80.2504498 12.9945188, 80.2499077 12.9943856, 80.2504945 12.9918383, 80.2504728 12.9916856, 80.2507287 12.99067, 80.2511922 12.9888237, 80.251317 12.9883249, 80.2513935 12.9878632, 80.251625 12.9872076, 80.251756 12.9863676, 80.2515745 12.9862277, 80.2505239 12.9861924, 80.2498873 12.9861932, 80.2494916 12.9861937, 80.2486521 12.9861946, 80.2473271 12.9861962, 80.2467363 12.9861969, 80.2452672 12.9862171, 80.2451048 12.9862133, 80.2438456 12.9862113, 80.2433032 12.9862105, 80.2433382 12.9843707, 80.2434112 12.981367, 80.2434122 12.9812792, 80.2432119 12.9813238, 80.2426215 12.9813087, 80.2401055 12.9812829, 80.2396535 12.9812629, 80.2394411 12.9812594, 80.2379385 12.9812356, 80.2359496 12.9811703, 80.2342115 12.9812176, 80.2336548 12.9814364, 80.2332198 12.9816371, 80.2314569 12.9819648, 80.2307039 12.9816725, 80.2306639 12.9817389, 80.2322124 12.9820354, 80.2321403 12.9821568, 80.2318033 12.9827385, 80.2316406 12.9830221, 80.2313832 12.9834708, 80.231374 12.9834894, 80.2313487 12.9835405, 80.2308021 12.9838348, 80.2308594 12.9846481, 80.2309875 12.9849696, 80.2310122 12.985182, 80.2308471 12.9855409, 80.2306584 12.9856042)"
7672,23,2,0,N/A,N/A,N/A,N/A,N/A,5882.058499999999,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2500428 12.9986496, 80.2498069 12.9996108, 80.2494288 12.9996014, 80.2493084 13.0000718, 80.2491682 13.0005975, 80.2487869 13.0019705, 80.2486566 13.0025161, 80.2484974 13.0034608, 80.248474 13.0039031, 80.2484385 13.0043858, 80.2484297 13.0050009, 80.2484298 13.0057497, 80.2484282 13.0066773, 80.2481815 13.006665, 80.2480458 13.0066601, 80.2477357 13.0066639, 80.2476619 13.0066597, 80.2474589 13.0067073, 80.2472788 13.0066472, 80.24615 13.0066442, 80.2453744 13.0066331, 80.2449289 13.0066267, 80.244523 13.0066106, 80.2436375 13.0066045, 80.2429189 13.0065948, 80.2425929 13.0065953, 80.2413438 13.0065755, 80.2405943 13.0066668, 80.2402074 13.0067417, 80.2399135 13.0068, 80.2396681 13.0068425, 80.2392464 13.0069289, 80.2375811 13.0072701, 80.2368208 13.0074334, 80.2363772 13.0075114, 80.2357205 13.0076438, 80.2283395 13.0091482, 80.2282417 13.0091714, 80.2284043 13.0088312, 80.2274406 13.007109, 80.2269394 13.0063917, 80.2250597 13.006559, 80.2236702 13.006513)"
8848,24,30,0,N/A,N/A,N/A,N/A,N/A,4700.73,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2503702 12.9987279, 80.2500428 12.9986496, 80.2501146 12.9983319, 80.2497723 12.9982648, 80.2501697 12.996825, 80.2502803 12.9963386, 80.2503963 12.9958285, 80.2504612 12.9953254, 80.2506206 12.9947132, 80.2506783 12.9945742, 80.2504498 12.9945188, 80.2499077 12.9943856, 80.2504945 12.9918383, 80.2504728 12.9916856, 80.2507287 12.99067, 80.2511922 12.9888237, 80.251317 12.9883249, 80.2513935 12.9878632, 80.2503318 12.9919255, 80.2497045 12.9943433, 80.2495697 12.9948645, 80.2494922 12.994854, 80.2485265 12.9948426, 80.2466083 12.99482, 80.246013 12.994833, 80.2455592 12.9948537, 80.2438239 12.995187, 80.243206 12.9953718, 80.2430103 12.9954314, 80.2429093 12.9949917, 80.2427634 12.9943421, 80.2426692 12.9939328, 80.2425741 12.9934968, 80.2424751 12.9930591)"
9292,24,47,0,N/A,N/A,N/A,N/A,N/A,3407.7603571428576,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2503702 12.9987279, 80.2500428 12.9986496, 80.2501146 12.9983319, 80.2497723 12.9982648, 80.2501697 12.996825, 80.2502803 12.9963386, 80.2503963 12.9958285, 80.2504612 12.9953254, 80.2506206 12.9947132, 80.2506783 12.9945742, 80.2504498 12.9945188, 80.2499077 12.9943856, 80.2504945 12.9918383, 80.2504728 12.9916856, 80.2507287 12.99067, 80.2511922 12.9888237, 80.251317 12.9883249, 80.2513935 12.9878632, 80.251625 12.9872076, 80.251756 12.9863676, 80.2515745 12.9862277, 80.2505239 12.9861924, 80.2498873 12.9861932, 80.2494916 12.9861937, 80.2486521 12.9861946, 80.2473271 12.9861962, 80.2476811 12.9849354)"
8498,24,7,0,N/A,N/A,N/A,N/A,N/A,1874.7225,distance: infinity | path: ,distance: infinity | path: ,"LINESTRING (80.2502081 12.9992911, 80.2501333 12.9996252, 80.2498069 12.9996108, 80.2494288 12.9996014, 80.2493084 13.0000718, 80.2491682 13.0005975, 80.2487869 13.0019705, 80.2486566 13.0025161, 80.2484974 13.0034608, 80.248474 13.0039031, 80.2484385 13.0043858, 80.2484297 13.0050009, 80.2484298 13.0057497, 80.2484282 13.0066773, 80.2481815 13.006665, 80.2480458 13.0066601, 80.2477357 13.0066639)"
