name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
,694,27430052,407,408,1,253.59,1,30,800,unclassified,15,"LINESTRING (80.2274374 13.0070912, 80.2251338 13.0074862)",walk;bike;auto,1,0,,
,695,27430052,408,407,1,253.59,1,30,800,unclassified,15,"LINESTRING (80.2251402 13.0075218, 80.2274438 13.0071268)",walk;bike;auto,1,0,,
,696,27430057,409,410,1,153.96,1,30,800,unclassified,15,"LINESTRING (80.2250654 13.0065418, 80.2247189 13.0064321, 80.2237700 13.0064741, 80.2236664 13.0064953)",walk;bike;auto,1,0,,
,697,27430057,410,409,1,151.87,1,30,800,unclassified,15,"LINESTRING (80.2236740 13.0065307, 80.2237746 13.0065101, 80.2247139 13.0064685, 80.2250540 13.0065762)",walk;bike;auto,1,0,,
,698,27430057,410,411,1,384.22,1,30,800,unclassified,15,"LINESTRING (80.2236664 13.0064953, 80.2232815 13.0065743, 80.2229453 13.0065579, 80.2212163 13.0055235, 80.2211025 13.0054554, 80.2204878 13.0052346)",walk;bike;auto,1,0,,
,699,27430057,411,410,1,386.49,1,30,800,unclassified,15,"LINESTRING (80.2204752 13.0052686, 80.2210863 13.0054882, 80.2211922 13.0055515, 80.2229341 13.0065935, 80.2232845 13.0066107, 80.2236740 13.0065307)",walk;bike;auto,1,0,,
,700,27430057,411,412,1,14.97,1,30,800,unclassified,15,"LINESTRING (80.2204878 13.0052346, 80.2203582 13.0051880)",walk;bike;auto,1,0,,
,701,27430057,412,411,1,14.97,1,30,800,unclassified,15,"LINESTRING (80.2203456 13.0052220, 80.2204752 13.0052686)",walk;bike;auto,1,0,,
,702,27430063,413,410,1,114.09,1,30,800,unclassified,15,"LINESTRING (80.2235626 13.0075254, 80.2235166 13.0073775, 80.2236359 13.0067466, 80.2236882 13.0065169)",walk;bike;auto,1,0,,
,703,27430063,410,413,1,116.19,1,30,800,unclassified,15,"LINESTRING (80.2236522 13.0065091, 80.2235997 13.0067394, 80.2234786 13.0073797, 80.2235274 13.0075360)",walk;bike;auto,1,0,,
,704,27430119,414,415,1,80.75,1,30,800,unclassified,15,"LINESTRING (80.2269576 13.0063886, 80.2268289 13.0056694)",walk;bike;auto,1,0,,
,705,27430119,415,414,1,80.75,1,30,800,unclassified,15,"LINESTRING (80.2267925 13.0056756, 80.2269212 13.0063948)",walk;bike;auto,1,0,,
,706,27430119,415,416,1,260.2,1,30,800,unclassified,15,"LINESTRING (80.2268291 13.0056707, 80.2267672 13.0050592, 80.2256791 13.0051525, 80.2252890 13.0050596, 80.2250425 13.0051882)",walk;bike;auto,1,0,,
,707,27430119,416,415,1,250.56,1,30,800,unclassified,15,"LINESTRING (80.2250599 13.0052202, 80.2252940 13.0050980, 80.2256763 13.0051891, 80.2267340 13.0050984, 80.2267923 13.0056743)",walk;bike;auto,1,0,,
Velachery Main Road,708,27480309,270,417,1,23.97,1,60,1600,secondary,4,"LINESTRING (80.2210131 12.9810888, 80.2211408 12.9812657)",walk;bike;auto,1,0,,
Velachery Main Road,709,27480309,417,270,1,23.97,1,60,1600,secondary,4,"LINESTRING (80.2211710 12.9812448, 80.2210433 12.9810679)",walk;bike;auto,1,0,,
Velachery Main Road,710,27480309,417,418,1,74.23,1,60,1600,secondary,4,"LINESTRING (80.2211400 12.9812645, 80.2214880 12.9818425)",walk;bike;auto,1,0,,
Velachery Main Road,711,27480309,418,417,1,74.23,1,60,1600,secondary,4,"LINESTRING (80.2215198 12.9818241, 80.2211718 12.9812461)",walk;bike;auto,1,0,,
Velachery Main Road,712,27480309,418,373,1,53.91,1,60,1600,secondary,4,"LINESTRING (80.2214885 12.9818433, 80.2217622 12.9822502)",walk;bike;auto,1,0,,
Velachery Main Road,713,27480309,373,418,1,53.91,1,60,1600,secondary,4,"LINESTRING (80.2217930 12.9822302, 80.2215193 12.9818233)",walk;bike;auto,1,0,,
Velachery Main Road,714,27480309,373,419,1,37.12,1,60,1600,secondary,4,"LINESTRING (80.2217596 12.9822442, 80.2218358 12.9825714)",walk;bike;auto,1,0,,
Velachery Main Road,715,27480309,419,373,1,37.12,1,60,1600,secondary,4,"LINESTRING (80.2218718 12.9825634, 80.2217956 12.9822362)",walk;bike;auto,1,0,,
Velachery Main Road,716,27480309,419,420,1,22.17,1,60,1600,secondary,4,"LINESTRING (80.2218358 12.9825714, 80.2218567 12.9826621, 80.2218809 12.9827669)",walk;bike;auto,1,0,,
Velachery Main Road,717,27480309,420,419,1,22.17,1,60,1600,secondary,4,"LINESTRING (80.2219169 12.9827589, 80.2218927 12.9826541, 80.2218718 12.9825634)",walk;bike;auto,1,0,,
Velachery Main Road,718,27480309,420,421,1,49.67,1,60,1600,secondary,4,"LINESTRING (80.2218825 12.9827712, 80.2220935 12.9831698)",walk;bike;auto,1,0,,
Velachery Main Road,719,27480309,421,420,1,49.67,1,60,1600,secondary,4,"LINESTRING (80.2221263 12.9831532, 80.2219153 12.9827546)",walk;bike;auto,1,0,,
Velachery Main Road,720,27480309,421,422,1,115.27,1,60,1600,secondary,4,"LINESTRING (80.2220942 12.9831709, 80.2226482 12.9840605)",walk;bike;auto,1,0,,
Velachery Main Road,721,27480309,422,421,1,115.27,1,60,1600,secondary,4,"LINESTRING (80.2226796 12.9840417, 80.2221256 12.9831521)",walk;bike;auto,1,0,,
Velachery Main Road,722,27480309,422,423,1,130.44,1,60,1600,secondary,4,"LINESTRING (80.2226483 12.9840607, 80.2228621 12.9843955, 80.2231090 12.9847753, 80.2232319 12.9850869)",walk;bike;auto,1,0,,
Velachery Main Road,723,27480309,423,422,1,131.21,1,60,1600,secondary,4,"LINESTRING (80.2232663 12.9850739, 80.2231420 12.9847589, 80.2228933 12.9843761, 80.2226795 12.9840415)",walk;bike;auto,1,0,,
Velachery Main Road,724,27480309,423,342,1,42.26,1,60,1600,secondary,4,"LINESTRING (80.2232319 12.9850869, 80.2232439 12.9851175, 80.2232875 12.9853633, 80.2232958 12.9854629)",walk;bike;auto,1,0,,
Velachery Main Road,725,27480309,342,423,1,43.41,1,60,1600,secondary,4,"LINESTRING (80.2233326 12.9854599, 80.2233241 12.9853587, 80.2232797 12.9851079, 80.2232663 12.9850739)",walk;bike;auto,1,0,,
Velachery Main Road,726,27480309,342,367,1,71.59,1,60,1600,secondary,4,"LINESTRING (80.2233016 12.9854482, 80.2230142 12.9857113, 80.2229615 12.9859679)",walk;bike;auto,1,0,,
Velachery Main Road,727,27480309,367,342,1,69.02,1,60,1600,secondary,4,"LINESTRING (80.2229977 12.9859751, 80.2230480 12.9857299, 80.2233268 12.9854746)",walk;bike;auto,1,0,,
Velachery Main Road,728,27480309,367,424,1,22.71,1,60,1600,secondary,4,"LINESTRING (80.2229612 12.9859709, 80.2229548 12.9861762)",walk;bike;auto,1,0,,
Velachery Main Road,729,27480309,424,367,1,22.71,1,60,1600,secondary,4,"LINESTRING (80.2229916 12.9861774, 80.2229980 12.9859721)",walk;bike;auto,1,0,,
Velachery Main Road,730,27480309,424,425,1,99.62,1,60,1600,secondary,4,"LINESTRING (80.2229548 12.9861767, 80.2229525 12.9864661, 80.2230045 12.9868328, 80.2230384 12.9870717)",walk;bike;auto,1,0,,
Velachery Main Road,731,27480309,425,424,1,99.04,1,60,1600,secondary,4,"LINESTRING (80.2230750 12.9870667, 80.2230411 12.9868278, 80.2229895 12.9864637, 80.2229916 12.9861769)",walk;bike;auto,1,0,,
Velachery Main Road,732,27480309,425,426,1,85.5,1,60,1600,secondary,4,"LINESTRING (80.2230384 12.9870711, 80.2230637 12.9873030, 80.2230789 12.9876319, 80.2230643 12.9877374, 80.2230566 12.9877927, 80.2230386 12.9878378)",walk;bike;auto,1,0,,
Velachery Main Road,733,27480309,426,425,1,87.43,1,60,1600,secondary,4,"LINESTRING (80.2230730 12.9878510, 80.2230926 12.9878019, 80.2231009 12.9877422, 80.2231159 12.9876335, 80.2231005 12.9873002, 80.2230750 12.9870673)",walk;bike;auto,1,0,,
Velachery Main Road,734,27480309,426,427,1,115.29,1,60,1600,secondary,4,"LINESTRING (80.2230405 12.9878343, 80.2229094 12.9880246, 80.2227262 12.9882603, 80.2223846 12.9886534)",walk;bike;auto,1,0,,
Velachery Main Road,735,27480309,427,426,1,115.74,1,60,1600,secondary,4,"LINESTRING (80.2224126 12.9886768, 80.2227550 12.9882831, 80.2229394 12.9880458, 80.2230711 12.9878545)",walk;bike;auto,1,0,,
Velachery Main Road,736,27480309,427,428,1,130.35,1,60,1600,secondary,4,"LINESTRING (80.2223868 12.9886512, 80.2214627 12.9894050)",walk;bike;auto,1,0,,
Velachery Main Road,737,27480309,428,427,1,130.35,1,60,1600,secondary,4,"LINESTRING (80.2214863 12.9894328, 80.2224104 12.9886790)",walk;bike;auto,1,0,,
Velachery Main Road,738,27480309,428,429,1,21.03,1,60,1600,secondary,4,"LINESTRING (80.2214626 12.9894051, 80.2213143 12.9895276)",walk;bike;auto,1,0,,
Velachery Main Road,739,27480309,429,428,1,21.03,1,60,1600,secondary,4,"LINESTRING (80.2213381 12.9895552, 80.2214864 12.9894327)",walk;bike;auto,1,0,,
Velachery Main Road,740,27480309,429,430,1,106.2,1,60,1600,secondary,4,"LINESTRING (80.2213143 12.9895276, 80.2208308 12.9899271, 80.2206045 12.9901851)",walk;bike;auto,1,0,,
Velachery Main Road,741,27480309,430,429,1,105.56,1,60,1600,secondary,4,"LINESTRING (80.2206325 12.9902087, 80.2208568 12.9899529, 80.2213381 12.9895552)",walk;bike;auto,1,0,,
Velachery Main Road,742,27480309,430,431,1,108.15,1,60,1600,secondary,4,"LINESTRING (80.2206042 12.9901855, 80.2203535 12.9904862, 80.2201795 12.9907269, 80.2200058 12.9909670)",walk;bike;auto,1,0,,
Velachery Main Road,743,27480309,431,430,1,107.87,1,60,1600,secondary,4,"LINESTRING (80.2200358 12.9909880, 80.2202095 12.9907479, 80.2203829 12.9905082, 80.2206328 12.9902083)",walk;bike;auto,1,0,,
Arangannal Street,744,27630313,432,433,1,60.32,1,30,1000,residential,6,"LINESTRING (80.2362515 12.9830893, 80.2367811 12.9829227)",walk;bike;auto,1,0,,
Arangannal Street,745,27630313,433,432,1,60.32,1,30,1000,residential,6,"LINESTRING (80.2367699 12.9828883, 80.2362403 12.9830549)",walk;bike;auto,1,0,,
Arangannal Street,746,27630313,433,434,1,27.71,1,30,1000,residential,6,"LINESTRING (80.2367800 12.9829230, 80.2370278 12.9828619)",walk;bike;auto,1,0,,
Arangannal Street,747,27630313,434,433,1,27.71,1,30,1000,residential,6,"LINESTRING (80.2370188 12.9828269, 80.2367710 12.9828880)",walk;bike;auto,1,0,,
Arangannal Street,748,27630313,434,435,1,28.17,1,30,1000,residential,6,"LINESTRING (80.2370286 12.9828617, 80.2372773 12.9827883)",walk;bike;auto,1,0,,
Arangannal Street,749,27630313,435,434,1,28.17,1,30,1000,residential,6,"LINESTRING (80.2372667 12.9827537, 80.2370180 12.9828271)",walk;bike;auto,1,0,,
Arangannal Street,750,27630313,435,436,1,26.49,1,30,1000,residential,6,"LINESTRING (80.2372763 12.9827886, 80.2375138 12.9827325)",walk;bike;auto,1,0,,
Arangannal Street,751,27630313,436,435,1,26.49,1,30,1000,residential,6,"LINESTRING (80.2375052 12.9826973, 80.2372677 12.9827534)",walk;bike;auto,1,0,,
Arangannal Street,752,27630313,436,437,1,19.07,1,30,1000,residential,6,"LINESTRING (80.2375136 12.9827325, 80.2376851 12.9826945)",walk;bike;auto,1,0,,
Arangannal Street,753,27630313,437,436,1,19.07,1,30,1000,residential,6,"LINESTRING (80.2376769 12.9826593, 80.2375054 12.9826973)",walk;bike;auto,1,0,,
Arangannal Street,754,27630313,437,438,1,36.88,1,30,1000,residential,6,"LINESTRING (80.2376839 12.9826948, 80.2380197 12.9826420)",walk;bike;auto,1,0,,
Arangannal Street,755,27630313,438,437,1,36.88,1,30,1000,residential,6,"LINESTRING (80.2380139 12.9826062, 80.2376781 12.9826590)",walk;bike;auto,1,0,,
Arangannal Street,756,27630313,438,439,1,18.6,1,30,1000,residential,6,"LINESTRING (80.2380219 12.9826415, 80.2381868 12.9825951)",walk;bike;auto,1,0,,
Arangannal Street,757,27630313,439,438,1,18.6,1,30,1000,residential,6,"LINESTRING (80.2381766 12.9825603, 80.2380117 12.9826067)",walk;bike;auto,1,0,,
,758,27630324,440,441,1,17.6,1,30,1000,residential,6,"LINESTRING (80.2426905 12.9834447, 80.2425337 12.9834856)",walk;bike;auto,1,0,,
,759,27630324,441,440,1,17.6,1,30,1000,residential,6,"LINESTRING (80.2425431 12.9835206, 80.2426999 12.9834797)",walk;bike;auto,1,0,,
,760,27630324,441,442,1,55.48,1,30,1000,residential,6,"LINESTRING (80.2425304 12.9834868, 80.2420697 12.9837049)",walk;bike;auto,1,0,,
,761,27630324,442,441,1,55.48,1,30,1000,residential,6,"LINESTRING (80.2420857 12.9837375, 80.2425464 12.9835194)",walk;bike;auto,1,0,,
,762,27630324,442,443,1,31.32,1,30,1000,residential,6,"LINESTRING (80.2420691 12.9837052, 80.2418136 12.9838372)",walk;bike;auto,1,0,,
,763,27630324,443,442,1,31.32,1,30,1000,residential,6,"LINESTRING (80.2418308 12.9838692, 80.2420863 12.9837372)",walk;bike;auto,1,0,,
,764,27630324,443,444,1,16.88,1,30,1000,residential,6,"LINESTRING (80.2418131 12.9838375, 80.2416777 12.9839128)",walk;bike;auto,1,0,,
,765,27630324,444,443,1,16.88,1,30,1000,residential,6,"LINESTRING (80.2416959 12.9839442, 80.2418313 12.9838689)",walk;bike;auto,1,0,,
,766,27630324,444,445,1,66.55,1,30,1000,residential,6,"LINESTRING (80.2416790 12.9839121, 80.2413955 12.9840429, 80.2411017 12.9841046)",walk;bike;auto,1,0,,
,767,27630324,445,444,1,67.47,1,30,1000,residential,6,"LINESTRING (80.2411095 12.9841400, 80.2414073 12.9840773, 80.2416946 12.9839449)",walk;bike;auto,1,0,,
,768,27630324,445,446,1,138.64,1,30,1000,residential,6,"LINESTRING (80.2411012 12.9841047, 80.2405321 12.9842422, 80.2405313 12.9844691, 80.2407169 12.9848829)",walk;bike;auto,1,0,,
,769,27630324,446,445,1,130.7,1,30,1000,residential,6,"LINESTRING (80.2407507 12.9848683, 80.2405683 12.9844615, 80.2405689 12.9842706, 80.2411100 12.9841399)",walk;bike;auto,1,0,,
,770,27630326,447,446,1,45.66,1,30,1000,residential,6,"LINESTRING (80.2411550 12.9848622, 80.2407340 12.9848575)",walk;bike;auto,1,0,,
,771,27630326,446,447,1,45.66,1,30,1000,residential,6,"LINESTRING (80.2407336 12.9848937, 80.2411546 12.9848984)",walk;bike;auto,1,0,,
,772,27630326,446,448,1,55.88,1,30,1000,residential,6,"LINESTRING (80.2407362 12.9848577, 80.2402253 12.9847922)",walk;bike;auto,1,0,,
,773,27630326,448,446,1,55.88,1,30,1000,residential,6,"LINESTRING (80.2402205 12.9848280, 80.2407314 12.9848935)",walk;bike;auto,1,0,,
,774,27630329,449,450,1,27.82,1,30,1000,residential,6,"LINESTRING (80.2392949 12.9828134, 80.2393500 12.9830591)",walk;bike;auto,1,0,,
,775,27630329,450,449,1,27.82,1,30,1000,residential,6,"LINESTRING (80.2393860 12.9830513, 80.2393309 12.9828056)",walk;bike;auto,1,0,,
,776,27630329,450,451,1,52.24,1,30,1000,residential,6,"LINESTRING (80.2393500 12.9830591, 80.2394543 12.9835203)",walk;bike;auto,1,0,,
,777,27630329,451,450,1,52.24,1,30,1000,residential,6,"LINESTRING (80.2394903 12.9835125, 80.2393860 12.9830513)",walk;bike;auto,1,0,,
,778,27630329,451,452,1,49.3,1,30,1000,residential,6,"LINESTRING (80.2394545 12.9835210, 80.2395700 12.9839522)",walk;bike;auto,1,0,,
,779,27630329,452,451,1,49.3,1,30,1000,residential,6,"LINESTRING (80.2396056 12.9839430, 80.2394901 12.9835118)",walk;bike;auto,1,0,,
,780,27630329,452,453,1,73.5,1,30,1000,residential,6,"LINESTRING (80.2395787 12.9839633, 80.2401673 12.9842928)",walk;bike;auto,1,0,,
,781,27630329,453,452,1,73.5,1,30,1000,residential,6,"LINESTRING (80.2401855 12.9842614, 80.2395969 12.9839319)",walk;bike;auto,1,0,,
,782,27630361,454,455,1,26.24,1,30,1000,residential,6,"LINESTRING (80.2394539 12.9810218, 80.2394228 12.9812571)",walk;bike;auto,1,0,,
,783,27630361,455,454,1,26.24,1,30,1000,residential,6,"LINESTRING (80.2394594 12.9812617, 80.2394905 12.9810264)",walk;bike;auto,1,0,,
1st Cross Road,784,27768547,158,456,1,84.59,1,30,1000,residential,6,"LINESTRING (80.2356811 12.9929877, 80.2349396 12.9932251)",walk;bike;auto,1,0,,
1st Cross Road,785,27768547,456,158,1,84.59,1,30,1000,residential,6,"LINESTRING (80.2349510 12.9932595, 80.2356925 12.9930221)",walk;bike;auto,1,0,,
1st Cross Road,786,27768547,456,457,1,97.11,1,30,1000,residential,6,"LINESTRING (80.2349412 12.9932247, 80.2341011 12.9934142, 80.2340683 12.9934211)",walk;bike;auto,1,0,,
1st Cross Road,787,27768547,457,456,1,97.18,1,30,1000,residential,6,"LINESTRING (80.2340761 12.9934565, 80.2341091 12.9934496, 80.2349494 12.9932599)",walk;bike;auto,1,0,,
1st Cross Road,788,27768547,457,458,1,68.61,1,30,1000,residential,6,"LINESTRING (80.2340684 12.9934211, 80.2334497 12.9935506)",walk;bike;auto,1,0,,
1st Cross Road,789,27768547,458,457,1,68.61,1,30,1000,residential,6,"LINESTRING (80.2334573 12.9935860, 80.2340760 12.9934565)",walk;bike;auto,1,0,,
1st Cross Road,790,27768547,458,459,1,17.25,1,30,1000,residential,6,"LINESTRING (80.2334501 12.9935505, 80.2332938 12.9935795)",walk;bike;auto,1,0,,
1st Cross Road,791,27768547,459,458,1,17.25,1,30,1000,residential,6,"LINESTRING (80.2333006 12.9936151, 80.2334569 12.9935861)",walk;bike;auto,1,0,,
,792,27768549,460,461,1,30.73,1,30,1000,residential,6,"LINESTRING (80.2319024 12.9909685, 80.2318197 12.9912343)",walk;bike;auto,1,0,,
,793,27768549,461,460,1,30.73,1,30,1000,residential,6,"LINESTRING (80.2318549 12.9912449, 80.2319376 12.9909791)",walk;bike;auto,1,0,,
,794,27768549,461,462,1,83.55,1,30,1000,residential,6,"LINESTRING (80.2318197 12.9912343, 80.2315948 12.9919569)",walk;bike;auto,1,0,,
,795,27768549,462,461,1,83.55,1,30,1000,residential,6,"LINESTRING (80.2316300 12.9919675, 80.2318549 12.9912449)",walk;bike;auto,1,0,,
,796,27768549,462,463,1,19.33,1,30,1000,residential,6,"LINESTRING (80.2315948 12.9919569, 80.2315428 12.9921241)",walk;bike;auto,1,0,,
,797,27768549,463,462,1,19.33,1,30,1000,residential,6,"LINESTRING (80.2315780 12.9921347, 80.2316300 12.9919675)",walk;bike;auto,1,0,,
,798,27768550,464,465,1,85.69,1,30,800,service,8,"LINESTRING (80.2324374 12.9937514, 80.2320245 12.9938412, 80.2316735 12.9937353)",walk;bike,1,0,,
,799,27768550,465,464,1,87.8,1,30,800,service,8,"LINESTRING (80.2316627 12.9937699, 80.2320229 12.9938786, 80.2324454 12.9937868)",walk;bike,1,0,,
,800,27768610,466,467,1,11.99,1,30,800,service,8,"LINESTRING (80.2299510 12.9908185, 80.2299438 12.9909267)",walk;bike,1,0,,
,801,27768610,467,466,1,11.99,1,30,800,service,8,"LINESTRING (80.2299806 12.9909291, 80.2299878 12.9908209)",walk;bike,1,0,,
,802,27768610,467,468,1,72.27,1,30,800,service,8,"LINESTRING (80.2299438 12.9909279, 80.2299452 12.9915814)",walk;bike,1,0,,
,803,27768610,468,467,1,72.27,1,30,800,service,8,"LINESTRING (80.2299820 12.9915814, 80.2299806 12.9909279)",walk;bike,1,0,,
,804,27768610,468,469,1,61.49,1,30,800,service,8,"LINESTRING (80.2299454 12.9915842, 80.2300334 12.9921335)",walk;bike,1,0,,
,805,27768610,469,468,1,61.49,1,30,800,service,8,"LINESTRING (80.2300698 12.9921279, 80.2299818 12.9915786)",walk;bike,1,0,,
,806,27768610,469,470,1,9.95,1,30,800,service,8,"LINESTRING (80.2300415 12.9921156, 80.2299647 12.9921648)",walk;bike,1,0,,
,807,27768610,470,469,1,9.95,1,30,800,service,8,"LINESTRING (80.2299849 12.9921950, 80.2300617 12.9921458)",walk;bike,1,0,,
Gandhi Nagar 1st Main Road,808,27954836,471,70,1,50.21,1,30,800,service,8,"LINESTRING (80.2484534 13.0069485, 80.2489155 13.0069769)",walk;bike,0,0,,
Gandhi Nagar 1st Main Road,809,27954836,70,52,1,277.41,1,30,800,service,8,"LINESTRING (80.2489155 13.0069769, 80.2491180 13.0069841, 80.2514706 13.0068680)",walk;bike,0,0,,
Gandhi Nagar 1st Main Road,810,27954836,52,72,1,319.2,1,30,800,service,8,"LINESTRING (80.2514706 13.0068680, 80.2544111 13.0067349)",walk;bike,0,0,,
Sardar Patel Road,811,27954865,101,103,1,188.51,3,80,1800,primary,3,"LINESTRING (80.2546694 13.0065266, 80.2543698 13.0064935, 80.2529333 13.0064591)",walk;bike;auto,0,0,,
Sardar Patel Road,812,27954865,103,472,1,33.63,3,80,1800,primary,3,"LINESTRING (80.2529333 13.0064591, 80.2526244 13.0064318)",walk;bike;auto,0,0,,
Sardar Patel Road,813,27954865,472,473,1,42.58,3,80,1800,primary,3,"LINESTRING (80.2526244 13.0064318, 80.2522387 13.0065039)",walk;bike;auto,0,0,,
Sardar Patel Road,814,27954865,473,1927,1,61.96,3,80,1800,primary,3,"LINESTRING (80.2522387 13.0065039, 80.2516897 13.0066591)",walk;bike;auto,0,0,,
Sardar Patel Road,815,27954865,1927,474,1,354.89,3,80,1800,primary,3,"LINESTRING (80.2516897 13.0066591, 80.2513622 13.0067275, 80.2505079 13.0067707, 80.2490348 13.0067255, 80.2484282 13.0066773)",walk;bike;auto,0,0,,
Sardar Patel Road,816,27954865,474,475,1,26.79,3,80,1800,primary,3,"LINESTRING (80.2484282 13.0066773, 80.2481815 13.0066650)",walk;bike;auto,0,0,,
Sardar Patel Road,817,27954865,475,476,1,14.73,3,80,1800,primary,3,"LINESTRING (80.2481815 13.0066650, 80.2480458 13.0066601)",walk;bike;auto,0,0,,
Sriram Nagar Main Road,818,28233736,477,478,1,103.25,1,30,800,unclassified,15,"LINESTRING (80.2436552 13.0065993, 80.2433813 13.0057051)",walk;bike;auto,1,0,,
Sriram Nagar Main Road,819,28233736,478,477,1,103.25,1,30,800,unclassified,15,"LINESTRING (80.2433459 13.0057155, 80.2436198 13.0066097)",walk;bike;auto,1,0,,
Sriram Nagar Main Road,820,28233736,478,479,1,77.65,1,30,800,unclassified,15,"LINESTRING (80.2433815 13.0057060, 80.2432099 13.0050243)",walk;bike;auto,1,0,,
Sriram Nagar Main Road,821,28233736,479,478,1,77.65,1,30,800,unclassified,15,"LINESTRING (80.2431741 13.0050329, 80.2433457 13.0057146)",walk;bike;auto,1,0,,
Sriram Nagar Main Road,822,28233736,479,480,1,74.48,1,30,800,unclassified,15,"LINESTRING (80.2432096 13.0050232, 80.2430789 13.0046107, 80.2430327 13.0043735)",walk;bike;auto,1,0,,
Sriram Nagar Main Road,823,28233736,480,479,1,74.93,1,30,800,unclassified,15,"LINESTRING (80.2429965 13.0043803, 80.2430431 13.0046195, 80.2431744 13.0050340)",walk;bike;auto,1,0,,
Gandhi Mandapam Flyover,824,28233862,481,139,1,369.26,3,40,1800,primary,3,"LINESTRING (80.2393423 13.0070465, 80.2400610 13.0069149, 80.2408749 13.0067659, 80.2413366 13.0066961, 80.2416214 13.0066755, 80.2427148 13.0066688)",walk;bike;auto,1,0,,
Gandhi Mandapam Flyover,825,28233862,139,481,1,369.98,3,40,1800,primary,3,"LINESTRING (80.2427146 13.0066326, 80.2416200 13.0066393, 80.2413324 13.0066601, 80.2408687 13.0067303, 80.2400542 13.0068793, 80.2393355 13.0070109)",walk;bike;auto,1,0,,
Rajiv Gandhi IT Expressway,827,28234105,1929,484,1,25.06,3,80,1800,primary,3,"LINESTRING (80.2474534 13.0066477, 80.2474526 13.0064211)",walk;bike;auto,0,0,,
Rajiv Gandhi IT Expressway,828,28234105,484,485,1,14.74,3,80,1800,primary,3,"LINESTRING (80.2474526 13.0064211, 80.2474516 13.0062878)",walk;bike;auto,0,0,,
Rajiv Gandhi IT Expressway,829,28234105,485,486,1,52.84,3,80,1800,primary,3,"LINESTRING (80.2474516 13.0062878, 80.2474505 13.0058100)",walk;bike;auto,0,0,,
Rajiv Gandhi IT Expressway,830,28234105,486,487,1,169.08,3,80,1800,primary,3,"LINESTRING (80.2474505 13.0058100, 80.2474475 13.0049027, 80.2474878 13.0042823)",walk;bike;auto,0,0,,
Rajiv Gandhi IT Expressway,831,28234105,487,488,1,1125.43,3,80,1800,primary,3,"LINESTRING (80.2474878 13.0042823, 80.2476296 13.0034070, 80.2477934 13.0023912, 80.2480228 13.0014652, 80.2485790 12.9992002, 80.2488385 12.9981705, 80.2497973 12.9943661)",walk;bike;auto,0,0,,
Rajiv Gandhi IT Expressway,832,28234105,488,489,1,305.34,3,80,1800,primary,3,"LINESTRING (80.2497973 12.9943661, 80.2504728 12.9916856)",walk;bike;auto,0,0,,
Rajiv Gandhi IT Expressway,833,28234105,489,490,1,115.69,3,80,1800,primary,3,"LINESTRING (80.2504728 12.9916856, 80.2507287 12.9906700)",walk;bike;auto,0,0,,
Rajiv Gandhi IT Expressway,834,28234105,490,491,1,210.27,3,80,1800,primary,3,"LINESTRING (80.2507287 12.9906700, 80.2507505 12.9905835, 80.2511922 12.9888237)",walk;bike;auto,0,0,,
Rajiv Gandhi IT Expressway,835,28234105,491,492,1,56.8,3,80,1800,primary,3,"LINESTRING (80.2511922 12.9888237, 80.2513170 12.9883249)",walk;bike;auto,0,0,,
Rajiv Gandhi IT Expressway,836,28234105,492,1930,1,46.24,3,80,1800,primary,3,"LINESTRING (80.2513170 12.9883249, 80.2514186 12.9879188)",walk;bike;auto,0,0,,
,837,28234111,494,495,1,44.4,1,30,800,service,8,"LINESTRING (80.2513053 12.9862802, 80.2514570 12.9863619, 80.2515309 12.9864388, 80.2515902 12.9865507)",walk;bike,0,0,,
,838,28234111,495,496,1,146.43,1,30,800,service,8,"LINESTRING (80.2515902 12.9865507, 80.2513176 12.9874841, 80.2512825 12.9876320, 80.2511294 12.9877661)",walk;bike,0,0,,
,839,28234114,382,497,1,313.57,1,30,800,unclassified,15,"LINESTRING (80.2455670 12.9988840, 80.2484582 12.9989325)",walk;bike;auto,1,0,,
,840,28234114,497,382,1,313.57,1,30,800,unclassified,15,"LINESTRING (80.2484588 12.9988963, 80.2455676 12.9988478)",walk;bike;auto,1,0,,
,841,28234117,381,498,1,352.81,1,30,800,unclassified,15,"LINESTRING (80.2455807 12.9975023, 80.2488329 12.9975912)",walk;bike;auto,1,0,,
,842,28234117,498,381,1,352.81,1,30,800,unclassified,15,"LINESTRING (80.2488339 12.9975550, 80.2455817 12.9974661)",walk;bike;auto,1,0,,
Pallipattu Main Road,843,28234118,499,500,1,58.83,1,30,800,service,8,"LINESTRING (80.2479475 13.0011583, 80.2474050 13.0011551)",walk;bike,1,0,,
Pallipattu Main Road,844,28234118,500,499,1,58.83,1,30,800,service,8,"LINESTRING (80.2474048 13.0011913, 80.2479473 13.0011945)",walk;bike,1,0,,
Pallipattu Main Road,845,28234118,500,501,1,205.36,1,30,800,service,8,"LINESTRING (80.2474050 13.0011551, 80.2455113 13.0011448)",walk;bike,1,0,,
Pallipattu Main Road,846,28234118,501,500,1,205.36,1,30,800,service,8,"LINESTRING (80.2455111 13.0011810, 80.2474048 13.0011913)",walk;bike,1,0,,
